cell,lat,lon,mean_ALD_hist,mean_ALD_future,ALD_diff,ALD_pct_diff
64.17377_-147.66592,64.17377,-147.66592,0.8013369716082513,1.0974602584598148,0.2961232868515634,36.95365337471648
64.17564_-146.49710,64.17564,-146.4971,0.91260749940907,1.2363069437331586,0.3236994443240886,35.469733103627775
64.17601_-147.08154,64.17601,-147.08154,0.9415427061515187,1.369183394697485,0.42764068854596626,45.41914941850208
64.17728_-148.41432,64.17728,-148.41432,0.8415390464922454,1.2107000960348624,0.36916104954261697,43.867370276088394
64.17800_-144.98875,64.178,-144.98875,0.9271208360846124,1.2880583353734054,0.36093749928879304,38.931009339957555
64.17834_-145.99435,64.17834,-145.99435,1.0770464586224273,1.537117386841206,0.4600709282187787,42.71597799107221
64.17834_-147.74791,64.17834,-147.74791,0.7511718852223215,1.066275725487297,0.3151038402649755,41.948300577266075
64.17912_-145.49155,64.17912,-145.49155,1.1530668925607401,1.7323249425094835,0.5792580499487434,50.236291899971434
64.18094_-146.57886,64.18094,-146.57886,0.9218099701214375,1.2631160345495538,0.3413060644281163,37.025642539226745
64.18094_-147.16342,64.18094,-147.16342,0.9475231315053312,1.3831117251472427,0.4355885936419115,45.97128863227765
64.18138_-148.49646,64.18138,-148.49646,0.8677849374106317,1.2728582688222505,0.40507333141161883,46.679000055049364
64.18149_-144.56732,64.18149,-144.56732,0.7614618810954492,0.9884651958807701,0.22700331478532088,29.81151393405943
64.18286_-147.82993,64.18286,-147.82993,0.7847848507236865,1.1285889182232722,0.3438040674995857,43.808703389540206
64.18395_-146.07602,64.18395,-146.07602,1.0031957836091694,1.4116797738197269,0.4084839902105575,40.71827223405645
64.18424_-145.07018,64.18424,-145.07018,1.0325720074341491,1.5410870881792351,0.508515080745086,49.24742072068188
64.18504_-145.57309,64.18504,-145.57309,1.2490048050498128,1.8635472593327047,0.6145424542828919,49.202569261403504
64.18543_-148.57860,64.18543,-148.5786,0.8552895340219302,1.2700348897052094,0.4147453556832792,48.49180764939009
64.18582_-147.24533,64.18582,-147.24533,0.9337918714271946,1.3580612292756387,0.4242693578484441,45.43510934615405
64.18619_-146.66064,64.18619,-146.66064,0.935953534070914,1.3217944956221828,0.3858409615512688,41.22437145710216
64.24261_-144.87833,64.24261,-144.87833,0.9116122697704523,1.2968354868903385,0.38522321711988616,42.2573532513869
64.24381_-145.88657,64.24381,-145.88657,1.049829105716055,1.4893442708442,0.43951516512814504,41.86540101956554
64.24418_-145.38243,64.24418,-145.38243,1.022849131265577,1.4776521287228483,0.4548029974572714,44.46432846792773
64.24467_-148.31297,64.24467,-148.31297,0.9194538712723026,1.3176776343357992,0.3982237630634966,43.31090177612183
64.24519_-147.64478,64.24519,-147.64478,0.857952777578562,1.2323437925685743,0.37439101499001226,43.63771815584915
64.24685_-146.47260,64.24685,-146.4726,1.007426383842461,1.428969893039961,0.42154350919749994,41.8436042532136
64.24732_-147.05869,64.24732,-147.05869,0.9647312363027783,1.4088744787906062,0.4441432424878279,46.03802860058267
64.24883_-148.39531,64.24883,-148.39531,0.9508180430587372,1.3846443104845196,0.43382626742578245,45.626633885720516
64.24892_-144.95993,64.24892,-144.95993,0.9375181854811498,1.3670797191679402,0.4295615336867904,45.81900813650162
64.24949_-145.96841,64.24949,-145.96841,1.0251859853112695,1.4273730357701202,0.4021870504588507,39.2306426561945
64.12405_-147.43105,64.12405,-147.43105,0.80452908537611,1.1171263924429748,0.31259730706686484,38.85469310543676
64.12462_-148.09604,64.12462,-148.09604,0.7459854527908689,1.0353762444843917,0.2893907916935228,38.79308780229675
64.12527_-146.84781,64.12527,-146.84781,0.8535040300724298,1.142459725026452,0.2889556949540223,33.855223264675274
64.12558_-145.26112,64.12558,-145.26112,1.1167145187924157,1.63886653087093,0.5221520120785144,46.75787797969665
64.12569_-145.76286,64.12569,-145.76286,1.183378983026505,1.7342388762270653,0.5508598932005604,46.54974451141004
64.12877_-147.51282,64.12877,-147.51282,0.8062436193500965,1.0941691193343572,0.28792549998426076,35.71197254452124
64.12892_-148.17792,64.12892,-148.17792,0.7771814037118656,1.0725189990814086,0.29533759536954296,38.00111453503553
64.12931_-146.34612,64.12931,-146.34612,0.8799020236252073,1.1664834802880135,0.2865814566628062,32.569700826699666
64.12994_-144.84061,64.12994,-144.84061,0.8581616534246239,1.2802662092474053,0.4221045558227814,49.18706797703082
64.13035_-146.92947,64.13035,-146.92947,0.8427640956701623,1.1630621077515597,0.3202980120813974,38.00565469352344
64.15257_-144.66348,64.15257,-144.66348,0.7701537759917181,1.0040370577035924,0.23388328171187434,30.36838732767434
64.15366_-148.66989,64.15366,-148.66989,0.8974640525335504,1.322512843090078,0.42504879055652767,47.36109366794252
64.15395_-146.17041,64.15395,-146.17041,0.9464569976705897,1.3126624321440423,0.36620543447345266,38.69224226507424
64.15492_-145.16577,64.15492,-145.16577,1.0654151346449057,1.5972459584034995,0.5318308237585938,49.91770873762261
64.15498_-147.33830,64.15498,-147.3383,0.8678397461042131,1.2204329050011133,0.35259315889690024,40.62883274011279
64.15540_-145.66809,64.1554,-145.66809,1.1811219960039632,1.7234119229706368,0.5422899269666737,45.913117256420485
64.15576_-146.75433,64.15576,-146.75433,0.9180444284086154,1.2654127279879654,0.34736829957935,37.83785281301644
64.15599_-148.00412,64.15599,-148.00412,0.813252096399176,1.1747437450107991,0.3614916486116232,44.45013424646482
64.15759_-148.75198,64.15759,-148.75198,0.8560697235331236,1.22514823998921,0.36907851645608636,43.11313743614783
64.15900_-144.74474,64.159,-144.74474,0.7881430690945218,1.0802273178808997,0.29208424878637784,37.05980046515492
64.47984_-146.13750,64.47984,-146.1375,0.7974107232787273,1.1214408180107553,0.32403009473202804,40.63528182812842
64.47988_-148.67001,64.47988,-148.67001,0.9647240310097258,1.4528321943055413,0.4881081632958155,50.59562606571938
64.48054_-145.11958,64.48054,-145.11958,0.7923316836577656,1.129538958865734,0.33720727520796845,42.558852834366704
64.48112_-147.32083,64.48112,-147.32083,0.8618228305716681,1.186322829944848,0.32449999937317997,37.65275041018944
64.48116_-145.62854,64.48116,-145.62854,0.6360332258851142,0.8429974018133537,0.20696417592823946,32.53983715083827
64.48180_-146.72914,64.4818,-146.72914,0.8698662616206908,1.241996565441894,0.37213030382120327,42.7801744061057
64.48219_-147.99544,64.48219,-147.99544,0.8975059207729595,1.2809212817481737,0.3834153609752141,42.720092659110826
64.48383_-148.75320,64.48383,-148.7532,0.9565740288424736,1.4332689808801589,0.4766949520376853,49.833566212802374
64.48445_-144.69299,64.48445,-144.69299,0.9526481446650426,1.422553838536757,0.46990569387171455,49.32625928085301
64.48537_-146.22018,64.48537,-146.22018,0.8657841932129451,1.212077374355729,0.34629318114278385,39.997632649965794
64.02996_-144.96497,64.02996,-144.96497,1.3386897668378668,1.9836908068672205,0.6450010400293538,48.18151718249983
64.03014_-148.37039,64.03014,-148.37039,0.6991783549956792,0.9963245251191051,0.2971461701234259,42.499337686914274
64.03051_-145.96465,64.03051,-145.96465,1.020234328768316,1.4497608721083277,0.4295265433400117,42.10077344275998
64.03097_-147.70789,64.03097,-147.70789,0.8969693622294275,1.3030407549687804,0.4060713927393529,45.27148973405935
64.03120_-145.46481,64.0312,-145.46481,1.1449430775592382,1.6705877709944013,0.5256446934351631,45.9101158597089
64.03324_-146.54572,64.03324,-146.54572,0.8050173399779934,1.0282677392008623,0.22325039922286893,27.732371482702707
64.03337_-144.54602,64.03337,-144.54602,1.0556003024406801,1.63446869259203,0.5788683901513498,54.83783860358259
64.03339_-147.12682,64.03339,-147.12682,0.6206274471226501,0.8434137136499811,0.22278626652733102,35.896940678375024
64.03427_-148.45203,64.03427,-148.45203,0.7007040514307814,1.0182473950869015,0.31754334365612014,45.31775476504269
64.03551_-147.78941,64.03551,-147.78941,0.6760286691709463,0.8955167562084707,0.21948808703752443,32.46727499096978
64.88223_-148.73593,64.88223,-148.73593,1.2671288505291043,2.0747432766064233,0.807614426077319,63.73577759989367
64.88305_-146.16144,64.88305,-146.16144,0.694505147448433,1.0098116995809188,0.3153065521324858,45.40017497219448
64.88388_-145.12662,64.88388,-145.12662,0.7273461078220866,1.0620023715186524,0.33465626369656576,46.01059386962785
64.88402_-147.36440,64.88402,-147.3644,0.9278008703183462,1.3575159451046992,0.42971507478635296,46.31544208822626
64.88447_-145.64404,64.88447,-145.64404,0.6041895709259837,0.8420580781488287,0.23786850722284503,39.369846596042144
64.88486_-146.76291,64.88486,-146.76291,0.8791633690405714,1.2266092869024097,0.3474459178618383,39.52006306188634
64.88486_-148.05020,64.88486,-148.0502,0.7457905511156621,1.0227772007737381,0.27698664965807607,37.14000522582636
64.88779_-144.69296,64.88779,-144.69296,0.7038631184719499,0.9271217627882329,0.22325864431628295,31.71904287313218
64.88857_-146.24551,64.88857,-146.24551,0.8581012468004824,1.3138591096093672,0.45575786280888486,53.11236459662824
64.88879_-147.44872,64.88879,-147.44872,1.0013899449162085,1.496735494904443,0.49534554998823443,49.46580026122417
64.09743_-148.26953,64.09743,-148.26953,0.8127799899087319,1.1063839270814495,0.2936039371727176,36.12342095253683
64.09774_-147.60526,64.09774,-147.60526,0.7772287564071654,1.0576458028941849,0.2804170464870195,36.079087935871215
64.09911_-146.43997,64.09911,-146.43997,0.8374575676892575,1.084109067961512,0.24665150027225446,29.452417625507167
64.09970_-147.02261,64.0997,-147.02261,0.8626641582923384,1.2412078426507884,0.37854368435845,43.88077106481218
64.10082_-144.93625,64.10082,-144.93625,1.2736891746918095,1.9691859374256078,0.6954967627337982,54.60490491348373
64.10159_-145.93877,64.10159,-145.93877,1.0264096438820383,1.4639195934936753,0.43750994961163703,42.62527658615009
64.10162_-148.35136,64.10162,-148.35136,0.8257199756826462,1.1769645034521785,0.3512445277695323,42.537971481088185
64.10217_-145.43750,64.10217,-145.4375,1.0844218621819353,1.5308537431347151,0.44643188095277986,41.16773153710924
64.10235_-147.68697,64.10235,-147.68697,0.7514806184741346,1.0510643897599983,0.29958377128586366,39.86580144863378
64.10413_-144.51611,64.10413,-144.51611,0.9482813329046647,1.4788543145404391,0.5305729816357745,55.9510098137844
64.11066_-144.59717,64.11066,-144.59717,0.8834461442704814,1.2667552410640797,0.38330909679359826,43.387941560390345
64.11141_-147.85049,64.11141,-147.85049,0.7641459135582427,1.1096761601808547,0.345530246622612,45.21783608233297
64.11284_-146.10159,64.11284,-146.10159,0.9686252342704252,1.3460385718253207,0.3774133375548955,38.96381430111777
64.11330_-145.09860,64.1133,-145.0986,1.048179961604737,1.5284111181154234,0.4802311565106865,45.81571620349093
64.11391_-148.59705,64.11391,-148.59705,0.9210900683329913,1.4271372625543177,0.5060471942213264,54.94003372951155
64.11403_-145.60010,64.11403,-145.6001,1.2276117553779757,1.8120470001838078,0.5844352448058321,47.6074982375749
64.11446_-147.26758,64.11446,-147.26758,0.8572787055289599,1.1925475350872983,0.33526882955833837,39.10849848433715
64.11495_-146.68457,64.11495,-146.68457,0.8732441705962203,1.2126048848907085,0.3393607142944882,38.862064668898356
64.11586_-147.93231,64.11586,-147.93231,0.7638018735919312,1.0959767460446208,0.3321748724526896,43.48966452393876
64.11713_-144.67828,64.11713,-144.67828,0.768701806096409,1.0091129022809848,0.2404110961845758,31.27494878741366
64.63361_-147.44270,64.63361,-147.4427,0.9472301336812292,1.322631008134306,0.3754008744530768,39.631432859315076
64.63409_-148.12151,64.63409,-148.12151,0.9651897973029224,1.4079231114701916,0.44273331416726913,45.87007813431314
64.63486_-146.84735,64.63486,-146.84735,0.8924232984718017,1.2653983363440449,0.3729750378722432,41.79351194785377
64.63496_-145.22769,64.63496,-145.22769,0.9387250475661428,1.3730256227871516,0.43430057522100873,46.26493948862143
64.63518_-145.73987,64.63518,-145.73987,0.9786831658793582,1.509284344307105,0.5306011784277467,54.215827647448634
64.63833_-147.52618,64.63833,-147.52618,0.9456670344128724,1.3251550881016112,0.37948805368873884,40.129140583223155
64.63838_-148.20511,64.63838,-148.20511,0.9762498041436424,1.4610635076685263,0.48481370352488395,49.660824664662364
64.63889_-146.33524,64.63889,-146.33524,0.798430621327523,1.107736973531559,0.309306352204036,38.73928979449248
64.63920_-144.79843,64.6392,-144.79843,0.7433620910557478,1.0928976373778476,0.3495355463220998,47.02090011419303
64.63995_-146.93071,64.63995,-146.93071,0.8579336122383434,1.1950499744056657,0.3371163621673223,39.293991674692386
64.26891_-148.80736,64.26891,-148.80736,1.1257291182101234,1.727972995096595,0.6022438768864715,53.4981166556322
64.27157_-147.46957,64.27157,-147.46957,0.8258090150198941,1.1452882803998021,0.319479265379908,38.686822203340995
64.27169_-144.78207,64.27169,-144.78207,0.7756800021441143,1.069578256887056,0.29389825474294173,37.889110706806406
64.27169_-146.29617,64.27169,-146.29617,1.2810142847542592,1.9440512583442104,0.6630369735899513,51.75874941294224
64.27193_-148.13849,64.27193,-148.13849,0.8681049995907283,1.174688069280614,0.3065830696898858,35.316358025172725
64.27293_-146.88287,64.27293,-146.88287,0.8970773570220516,1.2778687303246956,0.380791373302644,42.44799741314656
64.27363_-145.28676,64.27363,-145.28676,0.8288652227332801,1.1113221806540272,0.2824569579207471,34.07754966354026
64.27363_-145.79149,64.27363,-145.79149,1.026435208607639,1.4339289497678744,0.4074937411602355,39.69989900414674
64.27621_-148.22089,64.27621,-148.22089,0.8680076672062844,1.1897766289148892,0.3217689617086048,37.06982943413742
64.27626_-147.55185,64.27626,-147.55185,0.8465965228731284,1.1928869949246688,0.3462904720515404,40.903838215200864
64.29752_-145.61423,64.29752,-145.61423,1.0303209089303935,1.4445983309258912,0.41427742199549766,40.20858146279602
64.29771_-147.29401,64.29771,-147.29401,0.8569723799738245,1.1723333115624945,0.31536093158867007,36.79942772464878
64.29831_-146.70670,64.29831,-146.7067,1.128548277828608,1.7030049284650979,0.5744566506364899,50.90226638259354
64.29897_-147.96365,64.29897,-147.96365,0.85995926413617,1.1836349095299474,0.32367564539377747,37.638485785592415
64.30074_-144.68558,64.30074,-144.68558,0.6873152401209266,0.9208521215877077,0.2335368814667811,33.97813227969345
64.30079_-148.71582,64.30079,-148.71582,1.0401585095303059,1.5610073010772225,0.5208487915469167,50.07398264540577
64.30181_-146.20149,64.30181,-146.20149,0.9383030020050437,1.3081962455895273,0.3698932435844836,39.421513391097015
64.30252_-147.37633,64.30252,-147.37633,0.8576345126842259,1.1931390937273727,0.33550458104314684,39.11976209925182
64.30302_-145.19086,64.30302,-145.19086,1.0520405598345453,1.522996608101153,0.47095604826660775,44.76595924597005
64.30335_-148.04610,64.30335,-148.0461,0.863603439087469,1.1818924388205363,0.31828899973306735,36.85592082280139
64.10445_-146.52147,64.10445,-146.52147,0.8440073618712209,1.0984020389281417,0.25439467705692076,30.141286504054975
64.10468_-147.10425,64.10468,-147.10425,0.8836212934831397,1.2996567215599688,0.41603542807682914,47.08300163714508
64.10577_-148.43323,64.10577,-148.43323,0.8601322708763143,1.2641190507603142,0.4039867798839999,46.967983130363514
64.10691_-147.76872,64.10691,-147.76872,0.749890068026619,1.0788038815999255,0.3289138135733065,43.86160420004803
64.10709_-145.01741,64.10709,-145.01741,1.1691978172650432,1.7102782688057214,0.5410804515406782,46.27792179824278
64.10725_-146.02017,64.10725,-146.02017,1.0129347295624074,1.435002696053591,0.4220679664911837,41.66783447868542
64.10812_-145.51878,64.10812,-145.51878,1.1662472407807511,1.7005383499418052,0.534291109161054,45.81285086714286
64.10960_-147.18588,64.1096,-147.18588,0.8879408749133816,1.2843503489250025,0.39640947401162097,44.643679011881346
64.10973_-146.60300,64.10973,-146.603,0.8565292142287066,1.1501236121051333,0.2935943978764266,34.277219387175776
64.10986_-148.51511,64.10986,-148.51511,0.9002834532159103,1.3850601470843475,0.48477669386843725,53.84711805340443
64.69695_-147.93369,64.69695,-147.93369,0.9488295925733685,1.3538558273449262,0.40502623477155764,42.68693113513308
64.69730_-144.60237,64.6973,-144.60237,0.7399602842114514,1.0458662106497236,0.3059059264382722,41.34085747105535
64.69890_-148.69809,64.6989,-148.69809,0.9543226452484026,1.48762125840211,0.5332986131537074,55.88242255478429
64.69919_-146.14288,64.69919,-146.14288,0.7945324998934862,1.1259662637538685,0.33143376386038237,41.714311737381905
64.69991_-145.11583,64.69991,-145.11583,0.7327460636094476,1.044759990212734,0.3120139266032864,42.58145380765762
64.70036_-147.33679,64.70036,-147.33679,0.9804386214177674,1.3949710195481495,0.4145323981303821,42.280300783229634
64.70052_-145.62936,64.70052,-145.62936,0.8599866963562045,1.2305050709670269,0.3705183746108224,43.08419841617579
64.70111_-146.73984,64.70111,-146.73984,0.8370029968269784,1.1800616078214499,0.34305861099447144,40.9865451252843
64.70137_-148.01746,64.70137,-148.01746,0.9935312457809137,1.4684914242381883,0.4749601784572747,47.805258312128565
64.70283_-148.78201,64.70283,-148.78201,1.022479547158594,1.6488226374439243,0.6263430902853304,61.25727326535756
64.67566_-146.91888,64.67566,-146.91888,0.8560226949316889,1.205170719658512,0.34914802472682305,40.787239262936275
64.67656_-145.80952,64.67656,-145.80952,0.8458573527050233,1.1738542216176215,0.32799686891259827,38.77685378789643
64.67661_-145.29651,64.67661,-145.29651,0.8321699109150104,1.1625658951055482,0.33039598419053784,39.702947662124885
64.67844_-148.27888,64.67844,-148.27888,1.0428622490560064,1.6015293553151992,0.5586671062591928,53.5705561079515
64.67879_-147.59885,64.67879,-147.59885,0.9463794008994172,1.3112219083873162,0.36484250748789904,38.55139990802432
64.67995_-146.40591,64.67995,-146.40591,0.7610217087231852,1.0493824386603205,0.28836072993713535,37.891262053606404
64.68071_-147.00238,64.68071,-147.00238,0.8860383372599959,1.23154271743057,0.34550438017057405,38.99429241843183
64.68110_-144.86652,64.6811,-144.86652,0.954768780806916,1.3768490511336369,0.4220802703267209,44.207590236664714
64.68229_-145.89281,64.68229,-145.89281,0.780908605227981,1.0543151392246204,0.2734065339966394,35.01133579093039
64.68263_-148.36267,64.68263,-148.36267,1.0692662305225165,1.686707180302308,0.6174409497797915,57.74436077328167
64.55663_-146.19456,64.55663,-146.19456,0.8266049436666487,1.1437444030591966,0.31713945939254784,38.366508913651394
64.55736_-147.38156,64.55736,-147.38156,0.9536908485050198,1.3348869528764986,0.38119610437147877,39.97061573664375
64.55775_-145.17346,64.55775,-145.17346,0.8100358781604351,1.1499460461185782,0.3399101679581431,41.96235958462333
64.55815_-148.05829,64.55815,-148.05829,0.9473431836908693,1.3658774857176756,0.4185343020268063,44.17979769445194
64.55818_-145.68402,64.55818,-145.68402,0.6485226861901903,0.9156626856934429,0.2671399995032526,41.19208243470904
64.55832_-146.78806,64.55832,-146.78806,0.912856680853669,1.375084028686714,0.4622273478330451,50.63525934879368
64.56183_-144.74554,64.56183,-144.74554,0.5467946012433527,0.7486857729973608,0.20189117175400817,36.92267101667229
64.56211_-146.27753,64.56211,-146.27753,0.8067163222031363,1.0964925914507595,0.28977626924762323,35.92046686947481
64.56211_-147.46478,64.56211,-147.46478,0.9709018451739068,1.3672348976902764,0.39633305251636963,40.82112465708405
64.56249_-148.14162,64.56249,-148.14162,0.9459382036630388,1.3697120489974393,0.42377384533440043,44.799316032842746
64.45078_-148.08858,64.45078,-148.08858,0.9062528759494226,1.3282750264541825,0.4220221505047599,46.56781365384739
64.45117_-145.21625,64.45117,-145.21625,1.0356749278594546,1.5922521411899475,0.5565772133304929,53.740531740092756
64.45128_-146.82388,64.45128,-146.82388,0.956629385742261,1.379166291420384,0.42253690567812296,44.169342064510296
64.45145_-145.72461,64.45145,-145.72461,0.6873551606035755,0.9478702671452204,0.2605151065416449,37.90109123686264
64.45488_-147.49767,64.45488,-147.49767,0.9127922655175278,1.2869116427936238,0.374119377276096,40.986256282964966
64.45509_-148.17155,64.45509,-148.17155,0.9050483177686552,1.3258619932309108,0.42081367546225557,46.49626624352472
64.45523_-146.31555,64.45523,-146.31555,0.9041031308032037,1.261258153364984,0.35715502256178033,39.50379225481549
64.45538_-144.79019,64.45538,-144.79019,0.7879896526077637,1.1090568735869177,0.3210672209791541,40.74510622272995
64.45638_-146.90662,64.45638,-146.90662,0.9037576711756542,1.2521924562017817,0.34843478502612746,38.554005806984264
64.45722_-145.80711,64.45722,-145.80711,0.753113564281217,1.0769484883162157,0.3238349240349987,42.999481007100385
64.15945_-146.25203,64.15945,-146.25203,0.9255204448594886,1.2535404051902854,0.32801996033079683,35.44167631873291
64.15975_-147.42017,64.15975,-147.42017,0.854750228851359,1.1936698001715809,0.3389195713202219,39.651299277880625
64.16035_-148.08609,64.16035,-148.08609,0.8142800548247957,1.168404910296598,0.3541248554718024,43.48931959877091
64.16090_-146.83609,64.1609,-146.83609,0.8755944146740107,1.1961787191849407,0.32058430451093,36.61333365520446
64.16105_-145.24716,64.16105,-145.24716,1.0432271588284312,1.4897011422036548,0.4464739833752236,42.79738881382502
64.16121_-145.74960,64.16121,-145.7496,1.1547913049568603,1.6502649386962482,0.4954736337393879,42.90590270402992
64.16448_-147.50204,64.16448,-147.50204,0.8311268033527768,1.1521691742494147,0.3210423708966379,38.62736343017078
64.16466_-148.16812,64.16466,-148.16812,0.8326586379474707,1.1836762461711292,0.35101760822365846,42.15624413492277
64.16489_-146.33368,64.16489,-146.33368,0.9292702175378671,1.2674934649656446,0.33822324742777754,36.39665202269276
64.16539_-144.82603,64.16539,-144.82603,0.8799455169506654,1.2584788023722973,0.3785332854216319,43.01780941317695
64.37403_-145.16248,64.37403,-145.16248,0.8945615080531125,1.319248978335609,0.4246874702824964,47.47437336162262
64.37450_-145.66925,64.3745,-145.66925,0.9288555021761092,1.3452748559819157,0.4164193538058064,44.8314461000904
64.37479_-146.76511,64.37479,-146.76511,0.9275200825797135,1.364588215906736,0.43706813332702243,47.12222856796846
64.37489_-148.02592,64.37489,-148.02592,0.8822531115890024,1.2471388910054686,0.36488577941646616,41.35840096492039
64.37633_-148.78040,64.37633,-148.7804,0.957086642510927,1.4330647630674842,0.4759781205565572,49.7319782154543
64.37805_-144.73773,64.37805,-144.73773,0.8043903807683859,1.1196446353557175,0.3152542545873316,39.1916987229743
64.37850_-146.25835,64.3785,-146.25835,0.8385708054522079,1.2388788911056534,0.40030808565344556,47.736945175139425
64.37871_-147.43680,64.37871,-147.4368,0.9069554309103498,1.2911595690242568,0.38420413811390697,42.36196454860686
64.37924_-148.10864,64.37924,-148.10864,0.8800703038995275,1.2479360815847609,0.36786577768523343,41.799589879950155
64.37992_-146.84756,64.37992,-146.84756,1.0604548084987786,1.59975535545938,0.5393005469606014,50.855589756253394
64.49280_-145.28453,64.4928,-145.28453,0.8164630203452905,1.1363177878416248,0.31985476749633435,39.17565885115832
64.49280_-145.79375,64.4928,-145.79375,0.7393593802418221,1.072091629624758,0.3327322493829359,45.002776494714816
64.49515_-148.24474,64.49515,-148.24474,0.9078321292517788,1.319976821286411,0.4121446920346321,45.39877789678092
64.49533_-147.56973,64.49533,-147.56973,0.9402199947906958,1.3441229072313037,0.40390291244060783,42.95834109872567
64.49628_-146.38568,64.49628,-146.38568,0.8592603285089686,1.1421834731228713,0.28292314461390267,32.926359477673664
64.49712_-146.97772,64.49712,-146.97772,0.9617640210399141,1.3746826783473138,0.41291865730739974,42.93346894604443
64.49725_-144.85776,64.49725,-144.85776,1.0962685712921165,1.6973503465289956,0.6010817752368791,54.829791802606756
64.49854_-145.87640,64.49854,-145.8764,0.8749973264468371,1.295804381067427,0.42080705462058976,48.092381759540956
64.49886_-145.36707,64.49886,-145.36707,0.7305320866357727,0.9893328566111319,0.25880076997535917,35.426338515421236
64.49936_-148.32788,64.49936,-148.32788,0.8956603918585315,1.2971080676620794,0.4014476758035479,44.821416627626874
64.29069_-146.03738,64.29069,-146.03738,0.9708422558824191,1.3371489962919356,0.3663067404095165,37.730819624921715
64.29163_-145.53229,64.29163,-145.53229,1.159840036675342,1.7529807324803937,0.5931406958050516,51.13987076228869
64.29280_-148.55074,64.2928,-148.55074,1.0226518979614085,1.5019538683816498,0.47930197042024125,46.86853575255658
64.29285_-147.21170,64.29285,-147.2117,0.8580757102192091,1.1688422375778975,0.31076652735868837,36.21667921112673
64.29309_-146.62451,64.29309,-146.62451,1.10980665783255,1.6732598235018417,0.5634531656692916,50.77038975146485
64.29427_-144.60388,64.29427,-144.60388,0.6621820683290705,0.8795824854454144,0.21740041711634395,32.83091275257957
64.29453_-147.88123,64.29453,-147.88123,0.8551797196807771,1.183339290577674,0.32815957089689696,38.373170381003995
64.29627_-146.11942,64.29627,-146.11942,0.9637118825146433,1.3211412543202936,0.35742937180565026,37.08882066214632
64.29682_-148.63327,64.29682,-148.63327,1.054195708441024,1.5536686262220338,0.4994729177810098,47.379524862574634
64.29685_-145.10901,64.29685,-145.10901,1.0444587246691492,1.6073797260956053,0.5629210014264561,53.895954730501316
64.14561_-148.50580,64.14561,-148.5058,0.8816667016336304,1.2905194596238,0.40885275799016974,46.372711732518766
64.14609_-144.58228,64.14609,-144.58228,0.8161424252081015,1.1046032742465413,0.2884608490384397,35.34442520432478
64.14713_-147.84024,64.14713,-147.84024,0.7919798603436565,1.155323801190665,0.3633439408470085,45.877926831289116
64.14839_-146.08884,64.14839,-146.08884,0.9870116354100921,1.3894381049508202,0.40242646954072814,40.772211299568376
64.14876_-145.08441,64.14876,-145.08441,0.9445580407548303,1.3339074837089946,0.3893494429541643,41.220277225422926
64.14954_-145.58662,64.14954,-145.58662,1.2339557366924334,1.8297224315606175,0.5957666948681841,48.28104259761471
64.14967_-148.58783,64.14967,-148.58783,0.9229590520587148,1.3809967272371404,0.45803767517842564,49.62708520564867
64.15015_-147.25647,64.15015,-147.25647,0.8881054670508259,1.2600517730946907,0.3719463060438648,41.88087111759424
64.15057_-146.67262,64.15057,-146.67262,0.9021205263828735,1.2492879077566945,0.34716738137382097,38.4834810006837
64.15159_-147.92215,64.15159,-147.92215,0.814461948398883,1.186814689528755,0.37235274112987204,45.71763504260265
64.74586_-148.17508,64.74586,-148.17508,1.0710322307245732,1.6441085506825135,0.5730763199579403,53.50691636704934
64.74709_-146.89508,64.74709,-146.89508,0.8564910518122031,1.2080673090119647,0.3515762571997616,41.04844486768197
64.74775_-145.26797,64.74775,-145.26797,0.7708324702190249,1.0753313151828587,0.30449884496383384,39.502597091857496
64.74780_-145.78250,64.7478,-145.7825,0.7146983166453871,0.9781428601987391,0.263444543553352,36.86094362022482
64.75012_-148.25909,64.75012,-148.25909,0.9599915517658724,1.4570642148414525,0.4970726630755802,51.778858070285274
64.75034_-147.57704,64.75034,-147.57704,0.9747952149878494,1.4173621291118086,0.4425669141239592,45.40101421501907
64.75129_-146.38063,64.75129,-146.38063,0.7660713114447253,1.0639140784968042,0.2978427670520789,38.87924826350442
64.75211_-144.83676,64.75211,-144.83676,0.7061419994081959,0.9640912586202464,0.2579492592120505,36.52937503055091
64.75215_-146.97885,64.75215,-146.97885,0.8797406016141972,1.2571470383614396,0.3774064367472424,42.899740679781736
64.75356_-145.86603,64.75356,-145.86603,0.6718662021688973,0.9270977202435926,0.25523151807469535,37.98844431387753
65.01198_-146.46001,65.01198,-146.46001,0.7623522899036483,1.0642333673245088,0.30188107742086046,39.59863194731329
65.01246_-147.06467,65.01246,-147.06467,0.7571749677553448,1.0012329005177902,0.24405793276244547,32.23269959464699
65.01363_-144.89948,65.01363,-144.89948,0.611912970801685,0.8650988855312476,0.25318591472956253,41.37613137990134
65.01368_-148.44360,65.01368,-148.4436,0.8904432850266144,1.3920221607375753,0.5015788757109609,56.329121028294274
65.01452_-145.93987,65.01452,-145.93987,0.7931240610460147,1.1427556748333292,0.34963161378731444,44.08284037256434
65.01484_-147.75412,65.01484,-147.75412,0.8053145457878932,1.158848019583551,0.3535334737956579,43.90004820411786
65.01505_-145.41966,65.01505,-145.41966,0.7751651326607243,1.091208350487275,0.31604321782655065,40.771082768099305
