return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.76437,-146.56134,79.8395,85.096,118.8898,113.4088
2,62.76451,-147.11441,67.843,74.3089,103.914,104.3875
2,62.76546,-144.65816,75.2755,87.1476,106.8561,97.2244
2,62.76581,-148.37567,61.2451,70.3895,73.4073,79.3927
2,62.76674,-147.74503,54.4932,64.9244,100.4645,95.7802
2,62.76735,-146.0856,92.9205,96.6824,133.4432,126.1796
2,62.76788,-145.13394,76.8598,87.0868,115.7649,104.2054
2,62.76852,-145.60977,99.6457,104.9438,139.0896,143.8795
2,62.7694,-147.19191,68.6161,79.142,105.0494,98.8818
2,62.76959,-146.63873,79.6672,81.3076,120.327,113.104
2,62.76991,-148.45337,71.2774,78.7466,91.3454,91.0557
2,62.77123,-147.82263,58.0987,67.0364,86.815,87.5878
2,62.77187,-144.73512,74.7772,85.2281,104.5472,96.9226
2,62.77287,-146.1629,103.2271,104.8566,146.397,145.1985
2,62.77396,-148.53111,67.4369,77.3659,87.7332,90.4299
2,62.774,-145.21103,80.5715,91.1644,121.6343,118.4356
2,62.77423,-147.26944,73.1348,82.5801,125.1314,112.0814
2,62.77434,-145.68697,96.552,101.1467,132.0156,127.3327
2,62.77477,-146.71616,78.7559,82.1991,123.1616,118.8297
2,62.77568,-147.90027,46.1636,53.4207,54.0288,61.7471
2,62.77797,-148.60887,66.6672,72.4079,75.2656,82.262
2,62.77822,-144.81213,77.038,91.7007,110.515,107.3413
2,62.77835,-146.24023,114.465,113.5122,182.9097,171.8922
2,62.77903,-147.34698,75.6197,84.4404,132.8096,125.086
2,62.77991,-146.79359,88.2041,97.1078,158.117,140.5554
2,62.78006,-145.28815,86.4221,97.2527,129.8905,127.2214
2,62.78008,-147.97794,45.984,55.1527,54.6525,62.4957
2,62.78011,-145.76421,111.0194,120.8108,157.0081,153.8282
2,62.78194,-148.68665,65.5037,68.8161,68.5744,74.4397
2,62.78378,-146.31758,98.2268,101.7259,164.9722,154.4382
2,62.78378,-147.42456,66.8601,76.6588,121.1365,107.2235
2,62.78444,-148.05563,53.9722,62.2321,67.6547,71.5698
2,62.78453,-144.88918,73.9909,85.2768,106.6616,98.6718
2,62.785,-146.87106,90.873,104.137,171.79,170.825
2,62.78583,-145.84146,106.6884,118.3137,145.6826,147.5757
2,62.78585,-148.76447,73.7677,75.484,77.9807,82.5654
2,62.78607,-145.3653,73.9143,82.8782,107.0137,102.8195
2,62.78846,-147.50217,65.5322,81.2451,128.4155,109.9383
2,62.78874,-148.13333,67.419,76.3669,91.7617,88.1509
2,62.78915,-146.39497,90.9196,96.1192,142.5735,142.5169
2,62.79004,-146.94858,72.5561,83.721,135.632,127.8991
2,62.79079,-144.96625,75.3777,85.487,114.9083,103.2107
2,62.7915,-145.91876,104.8767,114.5037,154.5027,149.5205
2,62.79204,-145.4425,79.9668,88.4888,118.4928,115.3029
2,62.79299,-148.21107,66.9917,77.0584,86.4235,83.4838
2,62.79311,-147.57979,64.8619,78.7666,128.5048,113.1523
2,62.79422,-144.56708,86.3747,95.5174,115.8215,105.2868
2,62.79449,-146.4724,87.2906,91.9844,132.2145,126.3744
2,62.79502,-147.02612,79.7883,87.7436,122.7205,135.8897
2,62.797,-145.04337,76.2941,86.5793,116.5662,104.298
2,62.79713,-145.99609,106.2449,115.8341,170.9209,163.7206
2,62.7972,-148.28885,54.7306,64.6343,66.1338,70.5848
2,62.79771,-147.65744,61.1158,73.5529,121.3685,104.6708
2,62.79796,-145.51973,90.8061,99.5167,135.7798,130.6569
2,62.79977,-146.54987,87.3967,92.0753,132.3564,134.9132
2,62.79997,-147.10367,60.3372,67.2798,91.3321,95.6891
2,62.80067,-144.6441,78.3935,88.558,109.9462,100.6368
2,62.80136,-148.36664,61.6174,72.6053,78.5262,83.2215
2,62.80226,-147.73514,62.1151,76.3165,119.7394,104.7056
2,62.8027,-146.07346,101.6236,110.2121,162.0224,156.4592
2,62.80318,-145.12051,87.8763,100.0689,133.7567,127.6454
2,62.80383,-145.59698,88.6863,96.7054,127.3935,126.615
2,62.80486,-147.18127,60.1127,71.162,92.6457,93.5189
2,62.80501,-146.62735,76.1073,79.6703,118.3939,119.4154
2,62.80547,-148.44446,62.2332,71.6054,77.2013,83.0374
2,62.80677,-147.81285,64.1648,75.5883,93.3936,94.9754
2,62.80709,-144.72116,80.0461,90.5614,110.6725,103.2766
2,62.80824,-146.15085,107.6305,109.4868,168.0194,160.0708
2,62.80929,-145.19771,81.8695,95.9823,125.1729,131.3628
2,62.80954,-148.52228,68.2643,75.8744,79.7072,86.1501
2,62.80966,-145.67429,93.1828,98.7574,126.6221,129.4277
2,62.80971,-147.2589,76.3699,86.5588,130.9604,118.0945
2,62.8102,-146.70486,89.6299,95.2198,150.9105,147.0318
2,62.81122,-147.89059,56.5811,66.5126,69.8306,76.235
