return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.78444,-148.05563,7.9092,9.1196,9.9142,10.4879
2,62.78453,-144.88918,12.1568,14.011,17.5246,16.2118
2,62.785,-146.87106,12.6848,14.5363,23.9799,23.8452
2,62.78583,-145.84146,17.1159,18.9809,23.3717,23.6754
2,62.78585,-148.76447,12.725,13.0211,13.4518,14.2427
2,62.78607,-145.3653,11.6978,13.1165,16.9362,16.2724
2,62.78846,-147.50217,10.0762,12.4922,19.7451,16.904
2,62.78874,-148.13333,9.8837,11.1955,13.4524,12.923
2,62.78915,-146.39497,14.4409,15.2668,22.6452,22.6362
2,62.79004,-146.94858,14.3826,16.5958,26.886,25.3531
2,62.79079,-144.96625,11.5893,13.1436,17.6671,15.8686
2,62.7915,-145.91876,15.7924,17.242,23.2651,22.5149
2,62.79204,-145.4425,11.8191,13.0787,17.5133,17.0418
2,62.79299,-148.21107,8.9338,10.2763,11.5252,11.1332
2,62.79311,-147.57979,9.3886,11.4013,18.6008,16.3785
2,62.79422,-144.56708,12.7284,14.0757,17.0678,15.5154
2,62.79449,-146.4724,12.621,13.2997,19.1164,18.272
2,62.79502,-147.02612,12.9773,14.2712,19.9601,22.102
2,62.797,-145.04337,11.789,13.3782,18.0118,16.1161
2,62.79713,-145.99609,17.387,18.9562,27.9712,26.7928
2,62.7972,-148.28885,8.4364,9.9629,10.1941,10.8802
2,62.79771,-147.65744,11.0221,13.2651,21.8885,18.8771
2,62.79796,-145.51973,13.5675,14.869,20.2871,19.5217
2,62.79977,-146.54987,12.1182,12.7669,18.3522,18.7067
2,62.79997,-147.10367,9.7594,10.8823,14.7727,15.4774
2,62.80067,-144.6441,12.3427,13.9431,17.3105,15.8448
2,62.80136,-148.36664,8.5901,10.122,10.9474,11.602
2,62.80226,-147.73514,9.3594,11.4992,18.0421,15.7768
2,62.8027,-146.07346,15.7069,17.0343,25.0421,24.1822
2,62.80318,-145.12051,12.1227,13.8046,18.4519,17.6089
2,62.80383,-145.59698,13.0534,14.2337,18.7506,18.636
2,62.80486,-147.18127,8.3869,9.9285,12.9259,13.0477
2,62.80501,-146.62735,12.7866,13.3852,19.8911,20.0627
2,62.80547,-148.44446,9.9054,11.3971,12.2878,13.2167
2,62.80677,-147.81285,8.8394,10.4131,12.8659,13.0839
2,62.80709,-144.72116,11.2127,12.6857,15.5028,14.4668
2,62.80824,-146.15085,16.2461,16.5263,25.3614,24.1616
2,62.80929,-145.19771,12.81,15.0182,19.5856,20.5542
2,62.80954,-148.52228,9.5199,10.5812,11.1157,12.0142
2,62.80966,-145.67429,14.8142,15.7005,20.1304,20.5764
