lat,lon,prec_idf_hist,ng_idf_hist
63.23178,-146.00838,27.1,47.11
63.20843,-146.38771,41.64,63.83
63.27738,-145.43196,33.68,51.25
63.03868,-148.30994,35.03,69.17
64.30749,-145.08494,38.9,56.18
65.11967,-145.06753,34.33,63.52
65.2113,-145.22243,44.68,72.15
63.7541,-147.13077,27.52,50.16
62.94131,-144.55861,41.74,73.17
64.58818,-146.25789,46.72,78.24
63.01306,-148.71253,35.05,60.32
63.41434,-144.88711,34.28,59.82
65.15654,-148.51031,52.37,80.11
63.30383,-147.83467,32.82,62.65
63.66315,-145.40527,39.82,57.33
64.77736,-148.31354,27.96,49.57
64.98687,-147.05854,31.45,39.39
65.54081,-145.74989,37.2,66.94
64.76582,-147.90889,40.21,62.68
63.8193,-148.75453,43.5,70.38
64.12853,-147.34319,59.36,94.4
63.79461,-146.46602,28.84,55.41
63.98855,-146.8818,31.73,54.38
64.6292,-148.54625,31.5,38.18
64.20926,-147.20095,42.33,68.2
63.07288,-148.33612,34.96,57.33
64.22496,-147.62675,62.87,93.67
63.11197,-147.88384,36.04,59.81
62.91705,-148.36578,42.45,68.15
64.79216,-144.89017,31.53,68.28
63.26108,-144.88789,35.51,50.87
63.19776,-147.33698,31.48,46.34
62.86206,-148.79396,32.23,45.08
63.66768,-147.80095,46.15,74.29
62.85807,-146.99977,34.53,69.4
64.11602,-144.61366,43.88,68.63
65.09567,-145.43955,39.07,56.67
63.54375,-147.7616,33.82,75.84
63.14214,-144.79868,44.51,61.8
64.66447,-144.87698,31.37,46.38
64.92788,-146.51372,29.73,45.78
62.99255,-144.55791,45.45,67.26
64.07072,-148.75251,50.12,81.44
64.49343,-145.34377,34.45,70.66
63.85402,-146.06136,33.85,75.42
65.27212,-146.12922,44.61,70.1
63.41085,-145.54378,32.03,47.49
64.89012,-147.49292,28.64,44.53
65.36999,-145.66877,42.61,58.84
65.16935,-144.5892,48.26,74.97
64.40254,-147.24674,35.99,75.98
62.77134,-145.88516,34.26,61.44
64.27577,-148.72865,50.98,83.99
63.2082,-145.90783,47.9,79.56
63.24097,-145.97526,27.94,41.31
63.54713,-146.28191,34.38,60.73
62.74829,-148.26231,45.44,76.42
64.345,-148.45016,37.95,69.45
64.57904,-148.6868,40.82,58.39
63.55929,-146.83066,33.78,63.36
64.984,-147.90186,45.29,78.19
65.04602,-145.75096,46.83,82.84
63.30991,-148.70448,27.85,40.28
64.75138,-145.63764,47.27,82.41
63.13476,-145.24105,37.45,65.7
62.95747,-146.06787,36.92,54.52
64.90903,-148.24871,51.9,87.14
64.0477,-144.79858,41.96,60.31
63.04063,-148.19723,34.39,64.33
64.82888,-147.64209,27.13,43.47
64.04415,-144.53959,38.28,68.31
65.45486,-148.43688,35.43,49.49
63.1941,-145.66102,41.73,70.43
63.47053,-147.40048,44.64,69.43
63.06252,-144.942,57.69,99.38
63.73318,-146.98425,26.8,46.9
63.41743,-145.14176,34.56,58.8
63.321,-144.74052,36.97,60.09
63.90968,-148.22661,44.22,73.05
64.86893,-145.49652,37.09,57.83
63.2984,-144.71067,60.5,94.27
62.96389,-148.52557,40.45,70.23
62.82128,-145.29909,41.43,70.1
65.42915,-148.64362,27.67,51.99
64.74899,-145.37347,37.93,63.61
65.22122,-146.24745,33.53,50.61
65.22922,-146.1385,33.61,48.61
64.27043,-146.11035,48.26,78.48
64.10741,-146.18426,41.61,78.87
64.62207,-147.30853,43.74,70.02
64.11328,-146.80258,40.38,62.42
63.38211,-146.83575,32.36,75.11
64.97013,-147.61384,43.36,61.24
63.51462,-145.91464,32.41,47.63
65.31777,-145.83389,32.85,46.09
63.03546,-146.74334,47.84,74.15
63.87151,-145.15949,54.23,79.01
62.84987,-148.79938,40.91,76.55
62.79122,-145.14731,35.44,81.89
64.356,-147.74948,48.54,73.4
64.81063,-147.18105,32.89,48.95
65.43581,-147.25071,32.96,50.79
62.98726,-145.06816,45.88,61.23
65.2166,-148.62899,52.64,88.58
63.7173,-147.9905,37.89,73.48
64.51929,-148.08985,37.18,66.3
64.95844,-148.81297,56.62,86.4
62.85625,-147.29359,53.93,82.43
65.58326,-148.34251,32.47,53.82
62.783,-144.57725,34.76,61.86
64.31751,-145.47297,49.15,94.32
62.72055,-147.40092,37.69,53.66
63.05949,-144.91546,46.92,75.34
63.44987,-145.9635,37.58,72.1
63.33629,-147.97422,43.64,78.05
64.47193,-148.25843,51.4,85.89
65.04778,-146.71491,30.34,48.22
63.31223,-145.22846,50.28,82.45
64.69569,-147.82694,36.19,62.54
65.2536,-145.57162,35.21,48.1
63.6744,-147.41325,50.47,84.64
64.22251,-145.06095,44.83,75.01
65.48672,-144.55988,39.85,73.04
64.64309,-147.86797,27.57,46.96
63.31675,-145.21177,37.27,59.21
65.33095,-145.22645,45.05,81.32
64.38247,-148.17137,39.45,62.48
63.1164,-148.26004,44.79,77.91
65.07519,-146.41799,58.48,94.97
64.53127,-146.88825,40.43,75.43
63.2909,-145.90631,26.85,46.21
65.5884,-147.90488,44.81,77.4
63.81604,-147.90002,42.2,70.51
65.34277,-147.25551,35.46,52.07
65.13973,-147.02146,63.66,99.58
64.30887,-147.91774,41.96,76.84
64.96304,-147.07119,43.43,77.79
65.17687,-148.17434,26.63,45.73
63.47289,-144.89687,40.26,65.2
64.06494,-145.6578,39.06,71.39
63.15664,-145.61052,34.76,49.64
62.95528,-147.455,49.09,83.3
64.9094,-145.1025,43.56,76.13
63.13844,-148.29185,43.29,78.68
63.31239,-148.73148,41.96,69.25
65.53753,-145.84224,29.95,61.68
64.49658,-145.01941,48.71,87.08
63.71391,-145.93603,35.95,56.35
64.70672,-146.3104,38.18,63.19
64.00251,-145.54787,54.73,75.61
62.76567,-147.03136,42.46,74.55
64.56272,-146.50601,45.38,74.12
65.33774,-148.37606,34.62,74.02
63.42258,-144.51171,48.67,74.86
64.28061,-147.35268,34.48,54.93
64.76947,-147.14383,43.17,80.68
63.16898,-145.49086,52.12,79.37
64.92481,-145.67181,50.98,83.49
64.85547,-148.06951,33.23,59.36
63.66075,-148.33031,38.85,70.91
64.77952,-146.03463,56.87,80.8
64.87947,-145.41642,55.87,83.24
63.98252,-146.07841,44.07,86.85
64.71584,-146.27599,34.82,64.46
64.90774,-146.62813,48.59,92.37
63.276,-144.79434,30.22,47.86
63.44962,-148.30183,57.78,93.53
