lat,lon,mean_ALD_hist,mean_ALD_future_medium,mean_ALD_future_high
63.80918,-146.45642,0.734714823,0.93481621,1.13481621
63.80974,-147.03239,0.61932708,0.813680203,1.013680203
62.93522,-148.17386,0.595918844,0.792181272,0.992181272
62.93614,-146.42569,0.579671746,0.785621652,0.985621652
62.93688,-146.98242,0.639807925,0.88071333,1.08071333
62.93806,-144.98891,0.592326689,0.795321059,0.995321059
62.93861,-145.94681,0.610380866,0.811179238,1.011179238
62.93924,-145.46786,0.600942733,0.804520223,1.004520223
62.93946,-148.25204,0.526171702,0.711989478,0.911989478
62.93976,-147.61719,0.407508168,0.579790372,0.779790372
62.94145,-146.50357,0.575954239,0.771228038,0.971228038
62.94158,-144.58748,0.602332178,0.826340901,1.026340901
62.75909,-146.48399,0.735257887,1.064051254,1.264051254
62.75958,-147.03696,0.63028166,0.867738411,1.067738411
62.76165,-148.29797,0.556119877,0.767366471,0.967366471
62.76172,-145.05688,0.777518497,1.091704624,1.291704624
62.76178,-146.00833,0.672462857,0.950296493,1.150296493
62.76219,-147.66745,0.579969961,0.789577639,0.989577639
62.76265,-145.53261,0.714670425,0.992656518,1.192656518
62.76437,-146.56134,0.691182291,0.963423121,1.163423121
62.76451,-147.11441,0.674426532,0.927937622,1.127937622
62.76546,-144.65816,0.757119259,1.02787666,1.22787666
62.82455,-146.38324,0.643297147,0.930253989,1.130253989
62.82548,-146.93759,0.557077157,0.775465211,0.975465211
62.82604,-144.95259,0.730420408,1.034652836,1.234652836
62.82685,-145.90639,0.591794768,0.82338305,1.02338305
62.82736,-145.42947,0.678417562,0.941492249,1.141492249
62.82856,-148.20181,0.900365924,1.381549618,1.581549618
62.82861,-147.56967,0.493620425,0.668098755,0.868098755
62.82942,-144.55287,0.699720762,0.947995615,1.147995615
62.82988,-146.46077,0.640390942,0.902661392,1.102661392
62.83047,-147.01523,0.617423852,0.828676234,1.028676234
64.01332,-145.72136,1.273761135,1.904126593,2.104126593
64.01448,-148.78772,0.840696642,1.224598202,1.424598202
64.01704,-147.4635,0.62419431,0.862058488,1.062058488
64.01714,-146.302,0.834013804,1.093234188,1.293234188
64.01733,-144.80322,1.31535176,1.927908708,2.127908708
64.01746,-148.12564,0.763259804,1.109328096,1.309328096
64.01838,-146.88275,0.816283525,1.094462398,1.294462398
64.0191,-145.80241,1.172837694,1.716838154,1.916838154
64.01917,-145.3028,1.135379857,1.661641656,1.861641656
64.02174,-147.54492,0.762147412,1.105133971,1.305133971
64.13144,-145.8443,1.187721008,1.770745477,1.970745477
64.13165,-145.34244,0.99924272,1.36453563,1.56453563
64.13317,-148.25986,0.807934467,1.095629901,1.295629901
64.13343,-147.59464,0.801529464,1.109075021,1.309075021
64.1347,-146.42769,0.869906276,1.131818568,1.331818568
64.13537,-147.01117,0.889293014,1.280131387,1.480131387
64.13626,-144.92184,0.985692435,1.511118312,1.711118312
64.13714,-145.92578,1.083061038,1.551986986,1.751986986
64.13737,-148.3418,0.821847265,1.129890557,1.329890557
64.13766,-145.4238,1.045258899,1.459865627,1.659865627
64.05463,-145.78928,1.20829578,1.778228913,1.978228913
64.0574,-147.53426,0.779704899,1.070437975,1.270437975
64.05746,-148.19748,0.79687365,1.129653508,1.329653508
64.05813,-146.37086,0.8295391,1.075820222,1.275820222
64.05906,-146.95258,0.812868829,1.112412669,1.312412669
64.05909,-144.86963,1.256307265,1.842177713,2.042177713
64.06037,-145.87048,1.072989914,1.52748863,1.72748863
64.06069,-145.37006,1.112680411,1.603016028,1.803016028
64.06169,-148.27917,0.839811445,1.215544685,1.415544685
64.06206,-147.61583,0.831695706,1.147460519,1.347460519
64.30338,-145.6962,1.036828227,1.454956589,1.654956589
64.30348,-146.78891,1.009474207,1.48185163,1.68185163
64.3047,-148.7984,1.008259459,1.527586165,1.727586165
64.30717,-144.76733,0.712128612,0.984847149,1.184847149
64.30727,-147.45868,0.841602874,1.170072548,1.370072548
64.3073,-146.2836,1.107431448,1.660052377,1.860052377
64.30769,-148.12857,0.868819783,1.188490767,1.388490767
64.3086,-146.87115,0.999559299,1.470513792,1.670513792
64.30912,-145.27274,0.837356313,1.143133121,1.343133121
64.30917,-145.7782,1.083288927,1.544780955,1.744780955
64.07001,-148.44264,0.826082482,1.24141314,1.44141314
64.07121,-147.77908,0.648383293,0.870832124,1.070832124
64.07165,-145.03168,1.22810985,1.817780202,2.017780202
64.0717,-146.03302,0.998367607,1.395401076,1.595401076
64.07263,-145.53235,1.211705017,1.8068613,2.0068613
64.07394,-147.19708,0.784856739,1.106270316,1.306270316
64.0741,-146.61502,0.822794509,1.102178736,1.302178736
64.0741,-148.52441,0.805381693,1.211491015,1.411491015
64.07526,-144.61203,1.054187708,1.641298843,1.841298843
64.07571,-147.86075,0.643343794,0.874314987,1.074314987
64.19443,-144.73001,0.813515393,1.099904624,1.299904624
64.19502,-146.23944,0.996910975,1.3927624,1.5927624
64.19544,-147.40924,0.888907225,1.254176291,1.454176291
64.19612,-148.07614,0.877048084,1.273183623,1.473183623
64.19653,-146.82434,0.909420843,1.251924037,1.451924037
64.19656,-145.23312,0.981986537,1.349991328,1.549991328
64.19674,-145.7363,1.172877823,1.744967024,1.944967024
64.20017,-147.49126,0.857018994,1.195374525,1.395374525
64.20043,-148.15826,0.903477211,1.309001824,1.509001824
64.20048,-146.32123,1.003579938,1.403312895,1.603312895
64.03613,-146.04582,0.994302478,1.3663695,1.5663695
64.03621,-145.0459,1.253468249,1.854947365,2.054947365
64.03714,-145.54587,1.176720503,1.725882713,1.925882713
64.0383,-147.20825,0.684822491,0.934627207,1.134627207
64.03835,-148.53369,0.781082421,1.168657088,1.368657088
64.0385,-146.62701,0.710724247,0.934134548,1.134134548
64.03988,-144.62686,1.259547484,1.951923423,2.151923423
64.04,-147.87097,0.536174657,0.718551035,0.918551035
64.04171,-146.12703,0.938904535,1.252111107,1.452111107
64.04237,-148.61539,0.784765624,1.139583111,1.339583111
64.11788,-148.67899,0.947148805,1.48779426,1.68779426
64.11838,-146.18307,0.924506752,1.266625891,1.466625891
64.11929,-147.34929,0.82056347,1.144031146,1.344031146
64.11946,-145.17984,1.197933226,1.810124005,2.010124005
64.11988,-145.68146,1.190110227,1.735282558,1.935282558
64.12013,-146.76617,0.884513849,1.21370694,1.41370694
64.12027,-148.01416,0.75250119,1.056371979,1.256371979
64.12183,-148.76096,0.895531488,1.324690133,1.524690133
64.12356,-144.75943,0.755628525,1.031534859,1.231534859
64.12387,-146.26457,0.894313038,1.195164974,1.395164974
64.08961,-146.85948,0.828085908,1.0997738,1.2997738
64.0901,-145.27505,1.125238028,1.662334641,1.862334641
64.09016,-145.77609,1.237585917,1.824316134,2.024316134
64.09309,-147.52356,0.752962752,1.005831938,1.205831938
64.09319,-148.18771,0.770301779,1.045302444,1.245302444
64.09373,-146.35852,0.845873864,1.110001653,1.310001653
64.09451,-144.85513,1.0504777,1.610089832,1.810089832
64.09469,-146.94104,0.83022573,1.141511673,1.341511673
64.09591,-145.85741,1.125236146,1.630296956,1.830296956
64.09617,-145.35626,1.059592276,1.50240341,1.70240341
64.02174,-148.2072,0.881005944,1.333296848,1.533296848
64.02256,-146.38319,0.819116135,1.050291699,1.250291699
64.02343,-146.96407,0.760284148,1.011660071,1.211660071
64.02367,-144.88408,1.261328461,1.840370198,2.040370198
64.02483,-145.88351,1.067967798,1.527503593,1.727503593
64.02522,-145.38379,1.138310794,1.660368683,1.860368683
64.02596,-148.28879,0.863339149,1.300095684,1.500095684
64.02637,-147.62639,0.900629893,1.320590178,1.520590178
64.02792,-146.46443,0.819748318,1.032020419,1.232020419
64.02843,-147.04544,0.635012819,0.859026674,1.059026674
64.20082,-144.81142,0.905200323,1.270230657,1.470230657
64.20162,-146.90623,0.911904498,1.276229082,1.476229082
64.20251,-145.81796,1.276659092,1.929521476,2.129521476
64.20264,-145.31468,0.986781549,1.374848066,1.574848066
64.20469,-148.24042,0.919630391,1.318857603,1.518857603
64.20485,-147.5733,0.847256331,1.174091056,1.374091056
64.20589,-146.40302,0.954558451,1.333594161,1.533594161
64.20667,-146.98816,0.933576975,1.352845056,1.552845056
64.20716,-144.89288,1.013545197,1.424376568,1.624376568
64.20824,-145.89966,1.160315508,1.706815071,1.906815071
64.4859,-147.40376,0.878625315,1.221169384,1.421169384
64.48656,-148.07851,0.916924628,1.344668099,1.544668099
64.48669,-145.20203,0.99268673,1.516380375,1.716380375
64.48695,-146.81197,0.92037758,1.317756172,1.517756172
64.487,-145.71112,0.61573485,0.860172513,1.060172513
64.49065,-147.48672,0.911124149,1.289764594,1.489764594
64.49084,-146.30292,0.860316876,1.158066809,1.358066809
64.49088,-144.77536,1.034870738,1.601737007,1.801737007
64.49088,-148.16161,0.922567158,1.351907211,1.551907211
64.49207,-146.89484,0.925726774,1.304060122,1.504060122
64.31197,-147.54108,0.881358731,1.244906942,1.444906942
64.31197,-148.21109,0.872837821,1.196110503,1.396110503
64.31273,-146.36575,1.143440994,1.696227973,1.896227973
64.31354,-144.84912,0.715465142,1.004110814,1.204110814
64.31367,-146.95343,0.95448332,1.379844838,1.579844838
64.31493,-145.86023,1.072988449,1.539204305,1.739204305
64.31519,-145.35466,0.834916929,1.195759784,1.395759784
64.3162,-148.29361,0.877282084,1.211810575,1.411810575
64.31662,-147.62347,0.888024676,1.260353071,1.460353071
64.31811,-146.44794,1.033440545,1.521910448,1.721910448
64.07729,-146.11433,0.952124089,1.27800386,1.47800386
64.07784,-145.11276,1.159272065,1.693913588,1.893913588
64.07813,-148.60622,0.726612595,1.046244836,1.246244836
64.07851,-145.61356,1.201936447,1.76157263,1.96157263
64.07881,-147.27866,0.792086865,1.08807796,1.28807796
64.07932,-146.69647,0.819381781,1.126998021,1.326998021
64.08015,-147.94244,0.687073523,0.952147753,1.152147753
64.08173,-144.69302,0.93911849,1.28900966,1.48900966
64.08212,-148.68805,0.81317955,1.201040283,1.401040283
64.08282,-146.19568,0.910966732,1.232570961,1.432570961
64.08361,-147.36026,0.732301443,0.994971133,1.194971133
64.084,-145.19388,1.217716643,1.831762828,2.031762828
64.08437,-145.69479,1.209366917,1.772479972,1.972479972
64.0845,-146.77797,0.831992099,1.13489433,1.33489433
64.08456,-148.02417,0.703868043,0.970114226,1.170114226
64.08605,-148.76991,0.9076038,1.368087527,1.568087527
64.08815,-144.77406,0.886850332,1.231548861,1.431548861
64.0883,-146.27708,0.864460415,1.155085415,1.355085415
64.08837,-147.44189,0.718603211,0.977318288,1.177318288
64.0889,-148.10593,0.72346094,0.987373185,1.187373185
64.49997,-147.65277,0.967459958,1.383901191,1.583901191
64.50166,-146.46848,0.883051357,1.216832374,1.416832374
64.50213,-147.06064,0.957752839,1.375665971,1.575665971
64.50352,-148.41107,0.901617525,1.311881002,1.511881002
64.50357,-144.94019,0.936914822,1.366877304,1.566877304
64.50423,-145.95911,0.819925406,1.129623899,1.329623899
64.50455,-147.73584,0.950504165,1.361308158,1.561308158
64.50486,-145.44965,0.731828737,0.968306671,1.168306671
64.5069,-144.51318,0.885648612,1.277172428,1.477172428
64.50697,-146.55132,0.906299582,1.295798021,1.495798021
64.35373,-146.43555,0.953917618,1.443983663,1.643983663
64.35436,-147.0242,0.916670999,1.281005227,1.481005227
64.35533,-144.91638,0.869397182,1.209771745,1.409771745
64.35616,-148.36658,0.886307434,1.258400095,1.458400095
64.35619,-145.9292,1.070450404,1.600297322,1.800297322
64.35674,-145.42279,0.999142137,1.455664003,1.655664003
64.35698,-147.69537,0.913462316,1.280161035,1.480161035
64.35906,-146.51788,0.94823983,1.414828132,1.614828132
64.35933,-147.10666,0.882346498,1.198686486,1.398686486
64.36031,-148.44928,0.910733402,1.30243867,1.50243867
64.0424,-145.12689,1.20241552,1.776433726,1.976433726
64.04302,-145.62695,1.186922331,1.766568843,1.966568843
64.04315,-147.2897,0.7252033,0.980345487,1.180345487
64.04372,-146.70834,0.708682222,0.964225215,1.164225215
64.04444,-147.95255,0.588218559,0.796732689,0.996732689
64.04633,-144.70773,1.191524223,1.758856447,1.958856447
64.04636,-148.69708,0.819498204,1.189964135,1.389964135
64.04723,-146.20828,0.887365516,1.184320381,1.384320381
64.04795,-147.37119,0.700193087,0.951355146,1.151355146
64.04855,-145.2079,1.195881044,1.784321991,1.984321991
64.0635,-146.45222,0.831132975,1.044719746,1.244719746
64.06407,-147.03404,0.779754751,1.110299193,1.310299193
64.06539,-144.95062,1.323852757,1.976673885,2.176673885
64.06588,-148.3609,0.800063504,1.167333747,1.367333747
64.06606,-145.95172,1.02060849,1.448232696,1.648232696
64.06665,-147.69745,0.759064592,1.038979906,1.238979906
64.06669,-145.45117,1.134047231,1.635907361,1.835907361
64.06875,-144.5311,0.86471624,1.324648133,1.524648133
64.06882,-146.5336,0.835893503,1.079731048,1.279731048
64.06904,-147.11554,0.756382224,1.079973191,1.279973191
64.31869,-147.03572,0.891585747,1.230550592,1.430550592
64.31986,-144.93094,0.813415263,1.173501346,1.373501346
64.32039,-148.37619,0.893880693,1.240971599,1.440971599
64.32063,-145.94231,1.02204537,1.476268717,1.676268717
64.3212,-145.43661,1.081444739,1.662946137,1.862946137
64.32122,-147.70593,0.888280617,1.244541532,1.444541532
64.32345,-146.53015,0.976182351,1.434596253,1.634596253
64.32365,-147.11807,0.86746076,1.175940506,1.375940506
64.32452,-148.45877,0.917045779,1.298867991,1.498867991
64.32577,-147.78842,0.869886124,1.202953917,1.402953917
64.22181,-146.64865,1.013811446,1.478034533,1.678034533
64.22305,-147.90175,0.879133595,1.285174204,1.485174204
64.22339,-144.63376,0.775771517,1.025617912,1.225617912
64.22509,-146.14499,1.13077194,1.628408633,1.828408633
64.22525,-148.65164,1.068886687,1.743636501,1.943636501
64.2259,-145.13748,1.112542679,1.646376183,1.846376183
64.22634,-147.31622,0.937779888,1.347694067,1.547694067
64.22647,-145.64124,1.210958856,1.83108919,2.03108919
64.22701,-146.73059,0.99089311,1.429584995,1.629584995
64.22749,-147.98395,0.882635683,1.272869854,1.472869854
64.18733,-147.91197,0.836915091,1.204878884,1.404878884
64.18798,-144.64865,0.776557741,1.02974491,1.22974491
64.18943,-148.66077,0.847231251,1.248181112,1.448181112
64.18951,-146.15771,1.001401542,1.398415017,1.598415017
64.19042,-145.15164,1.062354581,1.537323167,1.737323167
64.19065,-147.32727,0.904061434,1.293833302,1.493833302
64.19091,-145.65469,1.223173919,1.808182595,2.008182595
64.19138,-146.74249,0.944483102,1.328864059,1.528864059
64.19175,-147.99405,0.858055538,1.235254658,1.435254658
64.19338,-148.74298,0.935189477,1.499512197,1.699512197
64.20867,-145.39627,1.037671974,1.477120633,1.677120633
64.20891,-148.32262,0.91675954,1.321368658,1.521368658
64.20948,-147.65536,0.850338058,1.214296104,1.414296104
64.21125,-146.48486,0.967691317,1.371510634,1.571510634
64.21166,-147.07013,0.976446383,1.431412412,1.631412412
64.21307,-148.40483,0.946510094,1.395103956,1.595103956
64.21346,-144.97437,1.11394817,1.656472127,1.856472127
64.2139,-145.9814,1.112174507,1.586435161,1.786435161
64.21405,-147.73746,0.860225093,1.252713417,1.452713417
64.21465,-145.47787,1.080210936,1.586660054,1.786660054
64.17315,-145.41003,1.019401874,1.444847223,1.644847223
64.17377,-147.66592,0.801336972,1.097460258,1.297460258
64.17564,-146.4971,0.912607499,1.236306944,1.436306944
64.17601,-147.08154,0.941542706,1.369183395,1.569183395
64.17728,-148.41432,0.841539046,1.210700096,1.410700096
64.178,-144.98875,0.927120836,1.288058335,1.488058335
64.17834,-145.99435,1.077046459,1.537117387,1.737117387
64.17834,-147.74791,0.751171885,1.066275725,1.266275725
64.17912,-145.49155,1.153066893,1.732324943,1.932324943
64.18094,-146.57886,0.92180997,1.263116035,1.463116035
64.18094,-147.16342,0.947523132,1.383111725,1.583111725
64.18138,-148.49646,0.867784937,1.272858269,1.472858269
64.18149,-144.56732,0.761461881,0.988465196,1.188465196
64.18286,-147.82993,0.784784851,1.128588918,1.328588918
64.18395,-146.07602,1.003195784,1.411679774,1.611679774
64.18424,-145.07018,1.032572007,1.541087088,1.741087088
64.18504,-145.57309,1.249004805,1.863547259,2.063547259
64.18543,-148.5786,0.855289534,1.27003489,1.47003489
64.18582,-147.24533,0.933791871,1.358061229,1.558061229
64.18619,-146.66064,0.935953534,1.321794496,1.521794496
64.24261,-144.87833,0.91161227,1.296835487,1.496835487
64.24381,-145.88657,1.049829106,1.489344271,1.689344271
64.24418,-145.38243,1.022849131,1.477652129,1.677652129
64.24467,-148.31297,0.919453871,1.317677634,1.517677634
64.24519,-147.64478,0.857952778,1.232343793,1.432343793
64.24685,-146.4726,1.007426384,1.428969893,1.628969893
64.24732,-147.05869,0.964731236,1.408874479,1.608874479
64.24883,-148.39531,0.950818043,1.38464431,1.58464431
64.24892,-144.95993,0.937518185,1.367079719,1.567079719
64.24949,-145.96841,1.025185985,1.427373036,1.627373036
64.12405,-147.43105,0.804529085,1.117126392,1.317126392
64.12462,-148.09604,0.745985453,1.035376244,1.235376244
64.12527,-146.84781,0.85350403,1.142459725,1.342459725
64.12558,-145.26112,1.116714519,1.638866531,1.838866531
64.12569,-145.76286,1.183378983,1.734238876,1.934238876
64.12877,-147.51282,0.806243619,1.094169119,1.294169119
64.12892,-148.17792,0.777181404,1.072518999,1.272518999
64.12931,-146.34612,0.879902024,1.16648348,1.36648348
64.12994,-144.84061,0.858161653,1.280266209,1.480266209
64.13035,-146.92947,0.842764096,1.163062108,1.363062108
64.15257,-144.66348,0.770153776,1.004037058,1.204037058
64.15366,-148.66989,0.897464053,1.322512843,1.522512843
64.15395,-146.17041,0.946456998,1.312662432,1.512662432
64.15492,-145.16577,1.065415135,1.597245958,1.797245958
64.15498,-147.3383,0.867839746,1.220432905,1.420432905
64.1554,-145.66809,1.181121996,1.723411923,1.923411923
64.15576,-146.75433,0.918044428,1.265412728,1.465412728
64.15599,-148.00412,0.813252096,1.174743745,1.374743745
64.15759,-148.75198,0.856069724,1.22514824,1.42514824
64.159,-144.74474,0.788143069,1.080227318,1.280227318
64.47984,-146.1375,0.797410723,1.121440818,1.321440818
64.47988,-148.67001,0.964724031,1.452832194,1.652832194
64.48054,-145.11958,0.792331684,1.129538959,1.329538959
64.48112,-147.32083,0.861822831,1.18632283,1.38632283
64.48116,-145.62854,0.636033226,0.842997402,1.042997402
64.4818,-146.72914,0.869866262,1.241996565,1.441996565
64.48219,-147.99544,0.897505921,1.280921282,1.480921282
64.48383,-148.7532,0.956574029,1.433268981,1.633268981
64.48445,-144.69299,0.952648145,1.422553839,1.622553839
64.48537,-146.22018,0.865784193,1.212077374,1.412077374
64.02996,-144.96497,1.338689767,1.983690807,2.183690807
64.03014,-148.37039,0.699178355,0.996324525,1.196324525
64.03051,-145.96465,1.020234329,1.449760872,1.649760872
64.03097,-147.70789,0.896969362,1.303040755,1.503040755
64.0312,-145.46481,1.144943078,1.670587771,1.870587771
64.03324,-146.54572,0.80501734,1.028267739,1.228267739
64.03337,-144.54602,1.055600302,1.634468693,1.834468693
64.03339,-147.12682,0.620627447,0.843413714,1.043413714
64.03427,-148.45203,0.700704051,1.018247395,1.218247395
64.03551,-147.78941,0.676028669,0.895516756,1.095516756
64.88223,-148.73593,1.267128851,2.074743277,2.274743277
64.88305,-146.16144,0.694505147,1.0098117,1.2098117
64.88388,-145.12662,0.727346108,1.062002372,1.262002372
64.88402,-147.3644,0.92780087,1.357515945,1.557515945
64.88447,-145.64404,0.604189571,0.842058078,1.042058078
64.88486,-146.76291,0.879163369,1.226609287,1.426609287
64.88486,-148.0502,0.745790551,1.022777201,1.222777201
64.88779,-144.69296,0.703863118,0.927121763,1.127121763
64.88857,-146.24551,0.858101247,1.31385911,1.51385911
64.88879,-147.44872,1.001389945,1.496735495,1.696735495
64.09743,-148.26953,0.81277999,1.106383927,1.306383927
64.09774,-147.60526,0.777228756,1.057645803,1.257645803
64.09911,-146.43997,0.837457568,1.084109068,1.284109068
64.0997,-147.02261,0.862664158,1.241207843,1.441207843
64.10082,-144.93625,1.273689175,1.969185937,2.169185937
64.10159,-145.93877,1.026409644,1.463919593,1.663919593
64.10162,-148.35136,0.825719976,1.176964503,1.376964503
64.10217,-145.4375,1.084421862,1.530853743,1.730853743
64.10235,-147.68697,0.751480618,1.05106439,1.25106439
64.10413,-144.51611,0.948281333,1.478854315,1.678854315
64.11066,-144.59717,0.883446144,1.266755241,1.466755241
64.11141,-147.85049,0.764145914,1.10967616,1.30967616
64.11284,-146.10159,0.968625234,1.346038572,1.546038572
64.1133,-145.0986,1.048179962,1.528411118,1.728411118
64.11391,-148.59705,0.921090068,1.427137263,1.627137263
64.11403,-145.6001,1.227611755,1.812047,2.012047
64.11446,-147.26758,0.857278706,1.192547535,1.392547535
64.11495,-146.68457,0.873244171,1.212604885,1.412604885
64.11586,-147.93231,0.763801874,1.095976746,1.295976746
64.11713,-144.67828,0.768701806,1.009112902,1.209112902
64.63361,-147.4427,0.947230134,1.322631008,1.522631008
64.63409,-148.12151,0.965189797,1.407923111,1.607923111
64.63486,-146.84735,0.892423298,1.265398336,1.465398336
64.63496,-145.22769,0.938725048,1.373025623,1.573025623
64.63518,-145.73987,0.978683166,1.509284344,1.709284344
64.63833,-147.52618,0.945667034,1.325155088,1.525155088
64.63838,-148.20511,0.976249804,1.461063508,1.661063508
64.63889,-146.33524,0.798430621,1.107736974,1.307736974
64.6392,-144.79843,0.743362091,1.092897637,1.292897637
64.63995,-146.93071,0.857933612,1.195049974,1.395049974
64.26891,-148.80736,1.125729118,1.727972995,1.927972995
64.27157,-147.46957,0.825809015,1.14528828,1.34528828
64.27169,-144.78207,0.775680002,1.069578257,1.269578257
64.27169,-146.29617,1.281014285,1.944051258,2.144051258
64.27193,-148.13849,0.868105,1.174688069,1.374688069
64.27293,-146.88287,0.897077357,1.27786873,1.47786873
64.27363,-145.28676,0.828865223,1.111322181,1.311322181
64.27363,-145.79149,1.026435209,1.43392895,1.63392895
64.27621,-148.22089,0.868007667,1.189776629,1.389776629
64.27626,-147.55185,0.846596523,1.192886995,1.392886995
64.29752,-145.61423,1.030320909,1.444598331,1.644598331
64.29771,-147.29401,0.85697238,1.172333312,1.372333312
64.29831,-146.7067,1.128548278,1.703004928,1.903004928
64.29897,-147.96365,0.859959264,1.18363491,1.38363491
64.30074,-144.68558,0.68731524,0.920852122,1.120852122
64.30079,-148.71582,1.04015851,1.561007301,1.761007301
64.30181,-146.20149,0.938303002,1.308196246,1.508196246
64.30252,-147.37633,0.857634513,1.193139094,1.393139094
64.30302,-145.19086,1.05204056,1.522996608,1.722996608
64.30335,-148.0461,0.863603439,1.181892439,1.381892439
64.10445,-146.52147,0.844007362,1.098402039,1.298402039
64.10468,-147.10425,0.883621293,1.299656722,1.499656722
64.10577,-148.43323,0.860132271,1.264119051,1.464119051
64.10691,-147.76872,0.749890068,1.078803882,1.278803882
64.10709,-145.01741,1.169197817,1.710278269,1.910278269
64.10725,-146.02017,1.01293473,1.435002696,1.635002696
64.10812,-145.51878,1.166247241,1.70053835,1.90053835
64.1096,-147.18588,0.887940875,1.284350349,1.484350349
64.10973,-146.603,0.856529214,1.150123612,1.350123612
64.10986,-148.51511,0.900283453,1.385060147,1.585060147
64.69695,-147.93369,0.948829593,1.353855827,1.553855827
64.6973,-144.60237,0.739960284,1.045866211,1.245866211
64.6989,-148.69809,0.954322645,1.487621258,1.687621258
64.69919,-146.14288,0.7945325,1.125966264,1.325966264
64.69991,-145.11583,0.732746064,1.04475999,1.24475999
64.70036,-147.33679,0.980438621,1.39497102,1.59497102
64.70052,-145.62936,0.859986696,1.230505071,1.430505071
64.70111,-146.73984,0.837002997,1.180061608,1.380061608
64.70137,-148.01746,0.993531246,1.468491424,1.668491424
64.70283,-148.78201,1.022479547,1.648822637,1.848822637
64.67566,-146.91888,0.856022695,1.20517072,1.40517072
64.67656,-145.80952,0.845857353,1.173854222,1.373854222
64.67661,-145.29651,0.832169911,1.162565895,1.362565895
64.67844,-148.27888,1.042862249,1.601529355,1.801529355
64.67879,-147.59885,0.946379401,1.311221908,1.511221908
64.67995,-146.40591,0.761021709,1.049382439,1.249382439
64.68071,-147.00238,0.886038337,1.231542717,1.431542717
64.6811,-144.86652,0.954768781,1.376849051,1.576849051
64.68229,-145.89281,0.780908605,1.054315139,1.254315139
64.68263,-148.36267,1.069266231,1.68670718,1.88670718
64.55663,-146.19456,0.826604944,1.143744403,1.343744403
64.55736,-147.38156,0.953690849,1.334886953,1.534886953
64.55775,-145.17346,0.810035878,1.149946046,1.349946046
64.55815,-148.05829,0.947343184,1.365877486,1.565877486
64.55818,-145.68402,0.648522686,0.915662686,1.115662686
64.55832,-146.78806,0.912856681,1.375084029,1.575084029
64.56183,-144.74554,0.546794601,0.748685773,0.948685773
64.56211,-146.27753,0.806716322,1.096492591,1.296492591
64.56211,-147.46478,0.970901845,1.367234898,1.567234898
64.56249,-148.14162,0.945938204,1.369712049,1.569712049
64.45078,-148.08858,0.906252876,1.328275026,1.528275026
64.45117,-145.21625,1.035674928,1.592252141,1.792252141
64.45128,-146.82388,0.956629386,1.379166291,1.579166291
64.45145,-145.72461,0.687355161,0.947870267,1.147870267
64.45488,-147.49767,0.912792266,1.286911643,1.486911643
64.45509,-148.17155,0.905048318,1.325861993,1.525861993
64.45523,-146.31555,0.904103131,1.261258153,1.461258153
64.45538,-144.79019,0.787989653,1.109056874,1.309056874
64.45638,-146.90662,0.903757671,1.252192456,1.452192456
64.45722,-145.80711,0.753113564,1.076948488,1.276948488
64.15945,-146.25203,0.925520445,1.253540405,1.453540405
64.15975,-147.42017,0.854750229,1.1936698,1.3936698
64.16035,-148.08609,0.814280055,1.16840491,1.36840491
64.1609,-146.83609,0.875594415,1.196178719,1.396178719
64.16105,-145.24716,1.043227159,1.489701142,1.689701142
64.16121,-145.7496,1.154791305,1.650264939,1.850264939
64.16448,-147.50204,0.831126803,1.152169174,1.352169174
64.16466,-148.16812,0.832658638,1.183676246,1.383676246
64.16489,-146.33368,0.929270218,1.267493465,1.467493465
64.16539,-144.82603,0.879945517,1.258478802,1.458478802
64.37403,-145.16248,0.894561508,1.319248978,1.519248978
64.3745,-145.66925,0.928855502,1.345274856,1.545274856
64.37479,-146.76511,0.927520083,1.364588216,1.564588216
64.37489,-148.02592,0.882253112,1.247138891,1.447138891
64.37633,-148.7804,0.957086643,1.433064763,1.633064763
64.37805,-144.73773,0.804390381,1.119644635,1.319644635
64.3785,-146.25835,0.838570805,1.238878891,1.438878891
64.37871,-147.4368,0.906955431,1.291159569,1.491159569
64.37924,-148.10864,0.880070304,1.247936082,1.447936082
64.37992,-146.84756,1.060454808,1.599755355,1.799755355
64.4928,-145.28453,0.81646302,1.136317788,1.336317788
64.4928,-145.79375,0.73935938,1.07209163,1.27209163
64.49515,-148.24474,0.907832129,1.319976821,1.519976821
64.49533,-147.56973,0.940219995,1.344122907,1.544122907
64.49628,-146.38568,0.859260329,1.142183473,1.342183473
64.49712,-146.97772,0.961764021,1.374682678,1.574682678
64.49725,-144.85776,1.096268571,1.697350347,1.897350347
64.49854,-145.8764,0.874997326,1.295804381,1.495804381
64.49886,-145.36707,0.730532087,0.989332857,1.189332857
64.49936,-148.32788,0.895660392,1.297108068,1.497108068
64.29069,-146.03738,0.970842256,1.337148996,1.537148996
64.29163,-145.53229,1.159840037,1.752980732,1.952980732
64.2928,-148.55074,1.022651898,1.501953868,1.701953868
64.29285,-147.2117,0.85807571,1.168842238,1.368842238
64.29309,-146.62451,1.109806658,1.673259824,1.873259824
64.29427,-144.60388,0.662182068,0.879582485,1.079582485
64.29453,-147.88123,0.85517972,1.183339291,1.383339291
64.29627,-146.11942,0.963711883,1.321141254,1.521141254
64.29682,-148.63327,1.054195708,1.553668626,1.753668626
