lat,lon,prec_idf_hist,ng_idf_hist
65.48992,-147.77609,72.78,71
64.79254,-146.1011,68.86,73.07
65.39038,-146.57171,43.66,58.54
63.46436,-147.53099,114.37,96.02
64.75366,-148.39835,66.76,67.68
63.67454,-147.74069,70.27,82.63
63.1089,-147.78718,88.32,89.15
65.02029,-144.78389,67.76,75.07
64.24899,-147.61472,74.41,71.09
64.47811,-145.98177,47.51,62.36
64.36402,-145.25686,77.3,75.65
62.71755,-145.74586,60.57,63.28
62.96104,-147.89918,79.96,100.91
65.06769,-145.35159,107.02,95.47
63.77056,-146.47865,77.77,74.51
63.65293,-145.02413,49.53,61.69
63.18303,-147.96243,74.67,83.32
63.46118,-145.77254,89.5,88.01
64.36754,-145.70735,90.78,82.7
65.41528,-145.80768,76.91,101.52
63.30211,-147.94819,61.42,62.33
64.15611,-145.62164,78.27,73.89
64.48571,-147.39325,112.92,100.74
63.61117,-146.34799,48.63,59.29
63.86505,-144.64396,82.83,91.14
64.00477,-147.56372,84.12,86.83
62.97023,-146.79016,93.5,86.2
63.42634,-144.88034,74.78,73.5
63.42608,-145.45012,70.1,90.2
64.65548,-148.48983,60.33,66.52
64.01644,-145.26539,54.83,61.44
64.94001,-147.762,108.65,96.41
64.85998,-145.9601,81.09,71.18
64.83093,-148.56594,83.37,95.82
63.31044,-146.94269,61.42,81.82
62.99063,-145.72747,77.04,79.1
65.23621,-145.40224,94.34,91.73
65.01488,-146.56979,62.33,70.13
64.67388,-146.5486,59.98,69.84
63.03436,-147.93451,100.86,87.79
63.1981,-148.72705,79.85,89.95
63.34409,-148.80152,55.56,71.31
63.82653,-144.86803,96.9,85.46
63.55377,-147.21727,57.92,64.34
64.28362,-144.98202,60.09,73.55
64.74568,-147.75778,97.22,100.68
64.97732,-145.38937,74.23,71.7
63.81382,-146.28384,115.88,106.5
62.9425,-146.04762,52.28,60.54
65.42362,-148.36294,58.38,62.15
65.29334,-148.7993,74.92,80.24
62.88395,-148.75641,59.84,74.69
65.14005,-146.82816,86.96,79.26
65.09428,-144.76923,85.06,93.62
64.9818,-148.50731,75.28,73.91
64.52739,-145.48563,67.86,72.59
65.5139,-146.17207,44.73,63.75
62.96223,-148.10797,124.66,109.08
62.78185,-144.73213,67.3,68.74
64.19162,-145.71799,68.54,84.75
65.00866,-145.02905,82.56,79.38
64.13577,-148.01706,82.4,91.24
63.94939,-146.1251,70.09,74.69
63.90892,-145.09506,76.95,75.99
63.54396,-148.22925,54.39,72.48
63.83218,-148.20641,62.52,65.16
64.98282,-146.49846,76.91,98.02
62.8953,-144.99217,114.62,99.92
64.44507,-148.16985,71,65.86
62.91941,-144.97889,56.28,77.87
64.04666,-147.67227,95.84,106.17
64.63884,-145.95118,85.84,83.1
64.84652,-147.76539,74.17,75.57
63.79511,-144.87159,78.63,99.68
63.11256,-148.55577,66.1,70.92
