lat,lon,mean_ALD_hist
64.13748,-145.03708,1.04
64.05031,-146.2439,0.87
63.67956,-148.19351,0.83
64.21046,-145.30062,0.83
64.75822,-147.22316,0.64
65.39858,-146.65704,1.07
63.56884,-144.84257,0.79
62.91068,-148.70274,0.70
64.65775,-148.44494,0.85
63.35638,-147.40009,0.82
63.99559,-147.99899,1.02
63.27843,-147.38191,0.81
65.45114,-145.66661,0.53
64.79664,-145.22771,0.88
62.93446,-145.22366,0.82
65.58299,-148.26769,0.62
65.50991,-147.93045,0.81
64.62583,-144.87027,0.67
64.92191,-147.03395,0.81
64.07321,-146.15935,0.79
64.06004,-148.35557,0.97
65.28669,-145.16275,0.76
65.02771,-144.79434,0.73
64.20794,-147.31731,0.64
63.05392,-145.72191,0.83
62.68548,-147.30673,0.80
63.79571,-146.04965,0.84
64.87874,-147.57241,0.85
62.7082,-145.03864,0.93
63.14491,-146.20918,0.79
64.14345,-145.09175,0.96
65.02474,-147.26037,0.70
64.17223,-146.32305,0.88
63.72802,-147.18678,0.70
65.4459,-145.36874,1.00
64.5509,-147.15544,0.82
62.88322,-147.30838,0.61
63.49999,-148.16504,0.75
63.92617,-144.5651,0.92
64.95214,-148.24208,0.66
64.03891,-145.18031,0.61
63.40639,-146.63922,0.84
65.19479,-145.91923,0.63
63.93196,-147.01156,0.68
63.04723,-147.67654,0.81
63.48528,-147.42154,0.99
65.17957,-147.78737,0.74
63.42828,-147.2939,0.72
62.87536,-145.43813,0.88
64.94626,-147.62612,0.83
63.19282,-144.5718,0.51
64.54987,-146.62993,0.89
64.48359,-145.73007,0.73
64.74494,-147.3475,0.80
64.49724,-146.29287,0.88
64.33042,-147.54482,0.74
63.73624,-145.55125,0.71
64.84882,-146.92534,0.72
63.64532,-146.92915,0.82
64.60225,-146.5872,0.82
65.30118,-145.42402,0.71
63.28229,-146.12316,0.64
64.7719,-146.33353,0.67
63.83854,-146.15585,0.83
62.98714,-145.29343,0.71
64.33717,-147.81683,0.69
64.26054,-148.41829,0.67
63.31341,-147.2236,0.74
64.00898,-146.39582,0.73
63.83301,-148.42013,0.75
64.97605,-144.95914,0.79
65.10784,-145.07455,0.86
64.60987,-147.5779,0.68
64.33267,-146.41102,0.83
64.09267,-144.9757,0.73
65.10477,-145.28518,0.70
64.95203,-145.44857,0.78
64.61072,-147.12428,0.77
65.00104,-145.37558,0.62
62.80828,-146.04751,0.74
64.77643,-145.69716,0.82
62.82617,-148.21269,0.78
64.37821,-145.62842,0.60
63.96259,-146.93834,0.60
63.99779,-144.52325,0.76
63.60915,-146.94756,0.56
65.58768,-148.25031,0.64
65.49714,-144.59878,0.95
63.63518,-147.6603,0.89
65.35892,-145.31497,0.90
65.579,-146.58698,0.99
65.19236,-148.49268,0.90
63.78471,-145.17961,0.95
65.22256,-147.78012,0.83
63.02036,-146.90518,0.95
65.57193,-146.0636,0.64
64.21462,-145.93755,0.86
62.84102,-145.82063,0.70
63.26798,-146.4699,0.97
63.50319,-147.86621,0.83
64.09115,-147.21797,0.52
62.72438,-144.68001,0.77
63.5358,-145.87478,0.89
64.54551,-144.82926,0.68
64.60851,-146.33472,0.72
62.97945,-145.39606,0.89
64.61048,-146.48021,0.77
63.62245,-146.64155,0.77
63.03185,-148.43881,0.69
63.56673,-144.54316,0.88
64.71424,-146.70306,0.86
63.86396,-145.26461,0.73
63.02698,-147.924,0.82
63.5837,-147.58601,0.75
62.80999,-146.47956,0.72
64.08273,-146.87621,0.87
63.52006,-145.66947,0.73
63.9807,-147.5757,0.84
62.80934,-145.0814,0.70
62.72021,-146.90072,0.81
64.7492,-145.01899,0.71
64.19862,-145.19102,0.86
63.49203,-147.36151,0.65
65.05305,-144.9729,0.70
64.25828,-145.15693,0.84
64.27002,-146.79287,0.72
65.5949,-144.93208,0.73
63.48932,-145.32989,0.81
63.09768,-148.46461,0.74
64.05875,-146.32601,0.77
63.0518,-145.87785,0.70
63.8576,-148.55132,0.97
63.00009,-147.90872,0.76
64.07524,-148.5925,0.79
63.84269,-146.44071,0.87
64.76195,-146.48617,0.73
63.49345,-144.62816,0.80
63.27758,-148.42403,0.73
63.99686,-147.48145,0.76
62.91413,-147.80969,0.74
62.79275,-148.39465,0.89
63.09039,-145.99826,0.80
65.49256,-146.01875,0.82
65.4791,-147.5871,0.80
64.43462,-145.6844,0.74
62.76331,-145.98709,0.81
63.83988,-146.78637,0.71
62.80814,-148.02644,0.67
62.74684,-147.09626,0.77
65.14334,-145.8442,0.85
64.43335,-145.61203,0.65
65.47142,-147.23165,0.74
63.27805,-146.32336,0.68
64.658,-144.58582,0.79
63.64183,-148.46698,0.80
65.46233,-145.10288,0.82
65.08939,-148.45458,0.95
63.63009,-145.45216,0.83
64.09685,-144.72653,0.74
65.49266,-145.58212,0.61
63.002,-146.60597,0.88
64.63694,-146.30454,0.83
63.57189,-148.59867,0.75
64.22126,-147.78753,0.85
65.35463,-145.0922,0.91
63.65349,-147.01051,0.85
64.77372,-146.8623,0.76
64.06053,-146.28174,0.81
62.97689,-145.77691,0.76
64.70016,-148.21971,0.83
64.7115,-146.67515,0.72
63.35603,-146.89142,0.89
64.11018,-145.4878,0.66
62.90912,-148.21621,0.71
65.55902,-144.59081,0.86
64.20861,-144.64671,0.73
63.20959,-144.66155,0.67
62.87913,-147.14292,0.78
65.53985,-144.58752,0.72
63.86586,-146.54334,0.83
63.77293,-147.97796,0.75
63.94027,-148.77005,0.84
65.39154,-147.10986,0.74
63.32021,-146.06071,0.64
62.86175,-144.70168,0.78
65.1616,-147.05433,0.91
64.26574,-148.54574,0.83
65.39832,-146.26756,0.77
62.82041,-148.68756,0.81
64.04741,-148.218,0.58
64.54286,-146.12163,0.86
64.58068,-147.00838,0.82
63.55272,-146.8909,0.76
63.83114,-145.08147,0.81
64.50105,-146.3931,0.74
65.04382,-146.22754,0.95
62.97182,-144.71053,0.82
64.10571,-147.49887,0.76
65.31914,-145.23347,1.01
65.56391,-145.29859,0.93
64.60593,-145.99884,0.81
64.21451,-146.24231,0.53
64.54063,-145.55143,0.83
64.17701,-146.68243,0.73
65.1106,-147.85231,0.66
64.25212,-147.71439,0.95
65.55397,-147.72772,0.95
63.82974,-146.74862,0.84
64.07962,-148.43244,0.70
63.95794,-148.20353,0.72
64.01053,-144.97933,0.84
64.90186,-144.85468,0.93
64.379,-148.54973,0.66
65.26937,-148.73673,0.78
64.98318,-144.73172,0.84
63.17828,-145.34446,0.75
62.70302,-147.3538,0.85
65.20221,-148.60639,0.82
65.13603,-148.13558,0.72
63.07255,-145.95134,0.95
64.62059,-146.70919,0.64
64.30239,-145.56891,0.89
63.9306,-144.54805,0.68
65.53505,-146.9121,0.72
65.37951,-144.79147,0.83
64.68197,-145.94182,0.87
64.55528,-148.07211,0.82
65.58262,-145.98205,0.72
64.59554,-146.26851,0.65
63.00384,-148.14446,0.88
64.51554,-147.50916,0.86
63.53754,-146.13031,0.67
65.06999,-148.37551,0.74
64.49444,-148.50907,0.75
64.56904,-146.82444,0.85
64.55018,-148.01636,0.83
63.65299,-147.19601,0.85
63.33485,-146.74659,0.73
65.48063,-146.53655,0.80
63.33941,-146.36219,0.87
64.53209,-145.35097,0.67
64.9432,-145.91325,0.83
63.80869,-145.05099,0.80
64.00433,-145.38788,0.74
63.82514,-145.02727,0.82
65.13986,-148.53329,0.79
64.57154,-145.66596,0.65
63.7905,-146.18152,0.69
63.04458,-146.89308,0.84
65.32723,-146.30753,0.83
63.91336,-145.84219,0.83
63.14587,-145.68689,0.67
62.88891,-145.90747,0.89
63.26988,-146.61017,0.85
63.55284,-145.73725,0.73
64.02409,-145.81044,0.69
65.3166,-148.4907,0.85
62.79338,-148.60253,0.70
64.89099,-148.61027,0.75
64.48663,-146.06479,0.80
62.83064,-148.12722,0.88
62.93096,-144.63484,0.65
64.10915,-146.13993,0.72
64.9865,-146.60009,0.82
63.64368,-146.41654,0.77
65.23613,-146.65675,0.74
62.7884,-146.33704,0.74
63.81908,-145.8504,0.61
65.1508,-148.23184,0.76
64.91166,-145.60526,0.84
65.26755,-145.83281,0.84
64.47631,-146.52327,0.88
65.5,-145.59288,0.73
63.9299,-145.81875,0.83
65.54695,-146.31889,0.87
63.17808,-145.45766,0.61
62.85894,-147.32017,0.82
64.30619,-145.78524,0.87
63.22899,-146.64519,0.66
63.2501,-145.53178,0.70
64.6121,-147.26981,0.74
64.24689,-148.75662,0.75
64.41431,-146.97881,0.79
65.11994,-147.47708,0.80
64.98543,-145.71132,0.82
64.08163,-147.84201,0.69
65.1941,-147.2005,1.10
65.54341,-146.41121,0.79
63.41278,-146.39486,0.71
64.51456,-148.10672,0.69
64.18668,-145.19783,0.87
64.09491,-146.49449,0.89
65.44233,-147.45678,0.67
63.44165,-146.55014,0.83
64.20646,-145.73879,0.80
63.53814,-148.03365,0.73
65.03589,-146.72136,0.76
63.23001,-147.40563,0.57
63.07769,-148.31992,0.71
63.93252,-145.42805,0.75
64.97151,-144.85774,0.59
63.25037,-146.60604,0.73
64.07367,-146.72224,0.55
63.06433,-145.75861,0.79
64.9684,-147.39332,0.50
64.94436,-146.68216,0.73
63.55448,-145.69356,0.68
65.21414,-148.60054,0.85
64.59548,-147.29303,0.75
62.77459,-144.94633,0.74
62.7584,-147.27145,0.73
63.04405,-147.58006,0.86
62.70642,-147.76854,0.83
64.88586,-148.48056,0.63
64.24605,-146.80545,0.68
65.03203,-145.92236,0.73
64.44288,-146.9493,0.95
63.90741,-145.1392,0.92
63.51347,-144.97394,0.85
64.53071,-147.60349,0.88
64.12893,-145.72372,0.96
65.02486,-144.88542,0.96
65.16195,-146.86091,0.78
64.12476,-145.62459,0.54
63.80756,-146.71713,0.87
65.56042,-148.72836,0.83
63.7067,-144.82143,0.69
63.745,-145.63249,0.65
63.79365,-144.9156,0.74
64.93432,-147.63225,0.76
63.2423,-145.63508,0.76
64.5604,-147.71972,0.61
64.90801,-148.02854,0.69
63.29248,-147.07876,0.60
63.8787,-146.79496,0.63
65.58277,-147.15671,0.72
64.18522,-146.38851,0.66
64.31455,-147.11782,0.81
64.38941,-147.70375,0.82
63.73153,-148.48197,0.79
64.24764,-145.89034,0.76
63.55891,-147.85356,0.79
64.15522,-147.35853,0.85
64.49835,-147.79457,0.86
63.8369,-145.36614,0.66
63.54962,-147.04884,0.74
65.33625,-144.56212,0.73
65.12977,-147.85734,0.81
63.35282,-144.96436,0.77
63.77495,-146.2758,0.73
62.74423,-145.87142,0.60
62.84254,-148.78875,0.61
65.3982,-147.31564,0.86
63.78905,-144.81747,0.72
63.42842,-147.94447,0.58
64.32221,-145.33908,0.72
64.21848,-146.71851,0.70
63.63881,-148.29803,0.62
63.19531,-148.56007,0.86
63.07869,-145.48323,0.64
65.45159,-147.42194,0.74
62.85152,-145.22664,0.65
63.43606,-146.49627,0.78
62.92977,-147.96967,0.76
64.55122,-145.47208,0.85
63.98506,-145.26863,0.62
64.26564,-145.28381,0.66
63.95488,-145.45887,0.76
63.37355,-145.90479,0.84
65.00682,-147.40285,0.76
64.1705,-147.45186,0.80
64.105,-145.73695,0.71
65.23597,-146.85058,0.86
64.88115,-147.93904,0.83
65.1996,-146.60229,0.67
63.89067,-147.23345,0.76
64.43825,-146.96629,0.68
64.61677,-148.40643,0.75
64.21004,-145.53343,0.77
65.1578,-144.71593,0.64
63.76132,-146.69817,0.85
63.12964,-144.5793,0.70
64.23037,-145.72552,0.80
62.80372,-148.11187,0.69
63.35103,-147.34622,0.78
64.02185,-147.94315,0.84
65.25875,-148.32626,0.70
65.21916,-148.01949,0.70
63.60795,-145.8359,0.63
62.98273,-147.86102,0.81
64.77441,-144.95982,0.77
65.26603,-145.08511,0.67
63.66242,-146.04953,0.82
62.73086,-145.06823,0.70
63.76407,-146.72535,0.64
64.78987,-147.55921,0.63
62.99358,-146.70836,0.77
62.78559,-147.92578,0.73
63.21249,-147.10451,0.75
65.23902,-147.14682,0.57
64.12397,-146.16086,0.61
65.00491,-146.02673,0.85
63.5113,-145.5887,0.73
64.96598,-147.7045,0.53
64.44,-145.19867,0.74
64.67585,-147.14882,0.70
65.23122,-148.79974,0.58
65.16621,-148.54997,0.86
65.08361,-144.61145,0.66
62.74928,-148.53915,0.72
65.23351,-145.13443,0.66
63.51435,-144.58759,0.86
63.48225,-148.65404,0.86
65.10119,-145.61511,0.87
63.14546,-145.79999,0.58
64.70416,-146.66441,0.66
65.10103,-146.04687,0.77
62.88632,-146.3568,0.94
63.73875,-147.29559,0.62
64.87226,-147.10446,0.57
64.62596,-147.81812,0.86
64.49492,-148.0291,0.72
63.68886,-146.9212,0.64
65.43889,-148.75814,0.72
62.73242,-148.62984,0.90
62.81226,-147.05024,0.80
64.98114,-146.04008,0.58
63.34753,-147.82785,0.77
65.35825,-146.30509,0.78
65.01207,-147.45923,0.64
64.91136,-146.72955,0.68
64.57871,-148.54137,0.62
62.75984,-146.07263,0.72
63.84356,-148.05814,0.78
64.03228,-145.58914,0.77
65.23693,-145.71586,0.59
64.52943,-148.2013,0.68
63.79005,-148.63981,0.63
64.51727,-145.87226,0.60
62.76204,-148.07561,0.72
64.75065,-146.94806,0.77
65.54089,-147.92945,0.82
63.71272,-146.16569,0.57
63.42864,-147.61919,0.63
63.92069,-148.00662,0.88
63.65557,-144.70713,0.90
64.17547,-148.24274,0.79
64.44017,-146.92158,0.70
63.35617,-145.74383,0.77
62.82395,-146.43058,0.54
64.46836,-148.01312,0.52
63.59834,-145.56969,0.89
63.97323,-147.8951,0.62
63.3116,-145.98028,0.61
63.34382,-144.99783,0.68
63.91942,-147.20456,0.78
62.76888,-145.74676,0.78
64.10473,-147.68665,0.53
65.50088,-145.78817,0.64
64.53818,-144.93642,0.79
65.40314,-146.63954,0.86
65.24341,-146.47378,0.51
63.97366,-147.9666,0.62
62.98488,-147.49662,0.92
65.16759,-147.45219,0.76
64.57391,-145.1507,0.70
64.18346,-145.40309,0.86
64.23116,-147.49352,0.58
65.48009,-145.83033,0.54
62.95107,-144.9755,0.62
65.17275,-145.88705,0.87
65.47316,-148.21852,0.55
64.33534,-145.94385,0.76
64.97151,-146.96323,0.69
63.44742,-144.95401,0.57
64.6942,-147.6081,0.74
62.91281,-147.09845,0.60
63.20402,-145.17472,0.78
63.55243,-147.98431,0.49
64.83095,-147.59693,0.69
65.362,-146.79686,0.76
62.88367,-146.512,0.63
63.98659,-145.2244,0.84
64.69447,-147.34429,0.65
65.33078,-148.43905,0.64
65.28674,-145.83675,0.97
64.28359,-145.2153,0.90
62.69079,-145.62048,0.81
63.98731,-145.64296,0.63
62.92021,-148.00204,0.72
63.99562,-145.07468,0.61
65.02782,-145.27072,0.67
64.38616,-145.40491,0.79
62.74583,-144.86413,0.61
64.33218,-148.23926,0.57
64.45245,-147.17734,0.65
64.66001,-146.79074,0.82
62.81371,-144.84066,0.82
64.75216,-145.16496,0.83
64.52014,-144.77074,0.71
64.02094,-145.24838,0.58
65.46671,-145.20575,0.76
63.17954,-147.79559,0.76
63.57251,-147.40684,0.59
63.22431,-145.9982,0.61
63.20106,-147.43383,0.82
65.0335,-145.44592,0.55
63.51489,-145.27295,0.69
63.27576,-147.35503,0.78
63.69566,-144.5548,0.76
63.2742,-148.18655,0.64
63.12632,-145.68325,0.64
65.00569,-145.00105,0.87
65.5611,-148.15889,0.88
63.66843,-145.6887,0.68
65.4704,-146.30196,0.67
65.01248,-148.35961,0.76
63.08358,-145.24083,0.80
64.46844,-147.34384,0.55
62.98999,-144.75673,0.62
63.98084,-148.52214,0.89
64.69557,-146.96252,0.54
64.38184,-145.30511,0.69
65.39423,-148.16888,0.78
63.38952,-146.84615,0.79
63.54033,-147.99009,0.84
64.16537,-147.72863,0.55
63.24026,-145.7918,0.58
65.50948,-147.85579,0.90
65.54392,-147.34285,0.84
64.74309,-147.72978,0.71
63.51796,-144.95713,0.66
63.44102,-147.35839,0.50
62.95346,-145.56465,0.82
64.38165,-148.64983,0.73
63.42674,-145.74843,0.75
64.3144,-148.04529,0.81
64.04454,-148.11885,0.60
63.17101,-148.57115,0.83
65.11777,-148.35187,0.48
63.18788,-146.31372,0.68
64.1673,-146.15188,0.57
64.6152,-144.71452,0.53
63.97761,-144.91138,0.81
63.78482,-146.1272,0.82
63.89741,-147.76022,0.87
64.20404,-147.7383,0.71
63.75968,-146.06899,0.76
64.34998,-148.50566,0.78
62.83319,-145.40474,0.57
64.1895,-146.18334,0.56
64.71151,-145.55717,0.59
63.91199,-147.45212,0.66
64.118,-146.59786,0.85
64.32394,-148.70601,0.92
65.49201,-147.73009,0.63
63.61108,-146.90386,0.72
62.98799,-146.47287,0.78
64.65411,-145.85449,0.68
64.45473,-146.18457,0.55
64.50098,-145.23683,0.65
64.73663,-144.55347,0.78
65.44452,-145.29429,0.81
62.74399,-147.57029,0.68
64.42961,-145.04363,0.57
63.30701,-146.47803,0.80
63.01327,-147.39894,0.65
63.17069,-144.76851,0.78
63.38316,-145.7577,0.75
64.63254,-146.51225,0.64
63.43126,-148.64915,0.90
64.00584,-147.70685,0.83
64.37897,-147.59287,0.66
63.86252,-144.96278,0.66
65.32461,-145.96475,0.86
63.41249,-146.21056,0.78
64.79923,-144.66391,0.66
62.79687,-147.21101,0.59
63.73532,-145.02063,0.83
64.20429,-146.20433,0.75
65.19501,-148.59509,0.74
65.19213,-147.24615,0.90
63.31146,-148.38024,0.81
63.91629,-147.69364,0.77
65.47239,-147.6505,0.63
65.40326,-148.05986,0.65
65.56013,-148.57881,0.72
63.78922,-148.35519,0.58
65.46959,-144.87231,0.77
63.6255,-147.36635,0.77
63.43296,-145.6882,0.59
63.00203,-144.75,0.78
64.03115,-148.38367,0.79
62.93509,-147.12941,0.93
63.42578,-145.97633,0.55
63.20373,-147.46066,0.52
65.41334,-148.17413,0.84
65.42054,-148.18541,0.80
64.73911,-145.76253,0.68
63.23456,-148.71056,0.78
64.83816,-144.90735,0.88
64.54933,-145.63449,0.85
64.5316,-147.41349,0.70
62.86898,-147.9981,0.57
63.92668,-147.47346,0.57
65.29446,-147.47494,0.83
64.97231,-148.54139,0.84
63.30495,-146.88895,0.88
63.54173,-146.78276,0.73
63.12629,-148.29747,0.64
64.81108,-144.65681,0.78
62.87242,-147.20202,0.50
63.81485,-146.355,0.81
63.48132,-147.2534,0.79
63.86025,-148.65,0.74
63.04601,-145.0781,0.89
64.78078,-147.32891,0.57
63.07357,-148.54553,0.84
63.34718,-146.07479,0.48
63.27416,-146.22642,0.78
63.6094,-147.78656,0.69
63.92451,-145.64879,0.90
65.52489,-145.65365,0.69
65.52249,-146.45304,0.77
64.26043,-145.65063,0.89
65.06549,-148.46633,0.74
64.5621,-145.81793,0.65
63.39331,-145.26897,0.55
64.29247,-148.63416,0.84
63.71024,-146.32437,0.84
64.14781,-147.08796,0.75
62.77897,-146.9134,0.63
63.1381,-146.0859,0.87
64.61898,-146.06497,0.71
63.73065,-144.80775,0.74
65.21601,-148.40688,0.79
64.80667,-147.27135,0.54
64.82856,-147.30406,0.83
64.35525,-147.34362,0.59
62.84124,-147.02203,0.80
63.24915,-145.12146,0.71
65.08051,-146.28137,0.59
65.14736,-145.94622,1.00
65.30468,-148.49661,0.44
63.64434,-148.4942,0.68
63.57347,-145.16894,0.67
64.03313,-148.26792,0.83
64.91137,-147.45246,0.79
63.15833,-146.63892,0.76
63.0563,-144.77608,0.41
62.8385,-146.99548,0.57
65.13946,-146.05496,0.56
63.37469,-146.82536,0.56
63.25217,-146.74626,0.00
64.99155,-145.64844,0.28
63.67869,-148.66287,0.26
65.49684,-146.3171,0.56
63.57349,-145.05453,0.00
64.18002,-145.60832,0.55
65.50389,-147.72389,0.60
65.34535,-145.48808,0.56
63.41883,-145.85218,0.74
63.31334,-147.80194,0.80
62.76238,-147.43641,1.25
62.82151,-146.11052,1.21
65.36439,-147.01984,0.44
63.00233,-145.08804,1.26
63.81565,-145.52178,0.35
65.36283,-146.87118,1.01
64.56982,-148.09409,0.72
64.31595,-147.26216,0.82
64.40548,-146.63405,0.56
62.95914,-146.68371,0.59
63.25834,-148.4891,0.53
65.38126,-146.6067,0.43
64.8005,-145.99343,0.61
64.48509,-147.99033,0.43
63.43143,-146.51286,0.52
62.95632,-146.47502,0.56
63.55701,-147.05933,0.54
65.13255,-145.49263,0.45
63.7018,-144.60874,0.91
63.03342,-147.47317,1.48
64.72561,-148.0169,0.65
64.01345,-144.89079,0.63
63.55243,-147.33157,0.02
63.9084,-144.63326,0.00
64.9892,-144.78765,0.00
64.82028,-145.87902,0.72
64.41587,-145.4465,1.15
65.4396,-146.69435,0.51
64.44116,-147.25596,0.10
63.01523,-144.58744,0.00
65.11861,-147.06245,0.00
65.02692,-148.38199,0.30
63.04285,-146.38862,0.34
64.89079,-145.64682,0.69
64.71786,-146.42192,0.16
64.22419,-145.78707,0.19
65.03324,-145.56503,0.35
64.34473,-145.13649,0.10
64.01225,-148.52169,0.55
62.8762,-146.50181,0.36
62.83509,-148.70876,0.50
64.74449,-146.43682,0.22
65.10999,-146.71078,0.52
63.45865,-145.63159,0.37
63.7459,-147.56319,0.00
64.48118,-147.74496,0.00
65.39821,-144.55412,0.51
63.06566,-147.54163,0.64
64.80372,-145.47487,0.52
64.41186,-148.28758,1.04
63.03095,-145.0582,0.62
64.42665,-146.59362,0.42
62.89953,-146.60186,0.60
64.93927,-148.80744,1.36
63.41149,-147.31637,0.61
62.98261,-144.85948,0.79
64.58907,-148.09917,0.75
63.80297,-146.54761,1.42
64.3358,-145.05403,0.84
63.41087,-145.95587,0.60
64.15963,-148.55274,1.02
64.60238,-145.78069,0.86
64.4627,-148.36457,0.99
63.60037,-147.89035,1.24
64.69614,-147.89989,1.31
64.17451,-147.10312,0.73
64.177,-146.49427,0.72
62.93147,-144.97224,0.88
65.12275,-148.40858,0.52
63.23938,-145.60836,0.54
63.03457,-146.67363,0.54
63.21596,-145.2814,0.31
63.89267,-147.18943,0.47
63.14527,-147.19407,0.40
64.78294,-146.82797,0.48
64.28025,-146.64239,0.54
64.52781,-145.13333,0.39
63.96564,-145.26513,0.51
63.94877,-145.51999,0.49
62.96754,-146.5814,0.52
63.84088,-145.99661,0.52
64.9498,-147.46203,0.53
64.59733,-147.51124,0.51
65.12247,-145.88589,0.41
64.61411,-146.77123,0.39
64.60833,-148.10426,0.47
63.17598,-146.68628,0.59
64.41472,-145.14005,0.51
63.8464,-146.72564,0.27
62.97568,-146.29687,1.66
65.2365,-148.14436,0.64
65.53161,-145.10648,0.47
64.54791,-147.65311,0.70
65.51066,-146.45967,1.05
63.82405,-146.32144,1.33
63.23704,-144.90135,0.35
64.65276,-146.58933,0.69
63.70208,-148.36774,0.69
62.86715,-148.11031,0.45
64.16962,-146.48372,0.00
64.344,-147.75546,0.00
62.8063,-148.13847,0.00
63.75377,-148.65662,0.57
63.90681,-148.12783,0.39
64.03117,-146.42728,0.91
62.68763,-148.35923,0.00
65.50774,-145.91972,0.34
64.47202,-145.6195,0.00
63.95273,-146.5264,0.43
63.44102,-144.67238,0.55
63.47281,-147.68263,0.52
64.28555,-147.66876,0.49
65.44569,-146.24082,0.32
64.60489,-146.80542,0.69
63.31587,-145.66625,0.44
63.73438,-148.65136,0.50
64.81527,-147.16391,0.55
64.01762,-147.11147,0.49
63.15645,-146.68211,1.24
64.00602,-146.93033,0.82
64.5531,-145.07462,0.67
63.99216,-147.49817,0.66
63.10057,-148.63115,0.63
62.83261,-147.37473,1.36
64.27197,-146.55971,0.94
62.72629,-145.19655,0.84
65.04102,-146.19942,1.30
63.34097,-147.30881,1.25
64.18658,-144.84884,0.86
63.80259,-148.0921,1.23
65.07967,-145.2254,0.82
64.23799,-147.76478,1.24
62.83024,-148.72481,1.26
63.43419,-146.7242,0.59
64.42233,-148.54356,0.47
64.42213,-148.47116,0.84
63.63275,-144.56243,0.81
63.41212,-147.13208,1.19
64.72845,-146.15137,0.80
63.8071,-146.15831,0.31
64.42934,-146.43182,0.55
65.22313,-145.21543,0.47
63.9386,-144.78922,0.41
63.45018,-144.75277,1.25
63.69502,-148.42793,0.84
65.02739,-147.28857,0.55
65.39686,-147.16683,1.26
63.16737,-145.53411,0.99
65.46022,-148.00088,0.48
63.69703,-147.00265,1.80
63.21445,-144.87146,0.68
63.36918,-147.21006,0.46
63.26961,-147.48488,0.89
65.4403,-147.50274,0.98
64.99186,-145.52947,0.81
64.16756,-146.90434,0.60
63.47978,-145.59163,0.28
65.41857,-147.46933,0.65
63.98858,-148.74767,0.49
64.86592,-144.63873,0.00
64.70105,-144.57482,0.68
65.5486,-144.55184,0.07
64.1501,-144.52093,0.49
63.62886,-146.76654,0.60
63.0776,-145.18768,0.17
63.58653,-148.01055,0.00
62.8907,-147.96009,0.46
63.31317,-146.96956,0.46
62.94487,-144.81006,1.04
64.42666,-148.38197,0.48
63.60169,-145.89639,0.48
64.00138,-145.36063,0.13
65.21064,-147.78625,0.68
63.06408,-148.64766,0.34
63.02193,-147.04456,0.96
64.52216,-148.1903,1.44
62.79248,-144.76829,0.50
63.73737,-147.41046,0.62
64.10263,-147.7309,0.00
64.03431,-145.31318,0.53
64.82144,-146.83683,0.56
64.79668,-144.99107,0.34
65.10351,-146.38748,0.41
64.00425,-148.29606,0.45
64.62818,-144.54467,0.00
64.51575,-148.39707,0.49
63.61251,-145.81915,0.37
64.45036,-144.88507,0.58
64.73826,-147.40964,1.26
65.01044,-147.91799,0.47
63.39321,-148.17298,0.55
64.57652,-146.64492,0.46
65.51342,-146.68358,0.74
65.57951,-147.32382,0.60
64.8391,-145.57282,0.53
65.28728,-147.19557,1.22
62.7527,-144.53813,1.34
65.21825,-144.63431,0.57
65.47532,-145.41156,0.25
62.93294,-146.37491,0.38
63.82378,-147.98196,0.07
64.94793,-145.10952,0.19
65.24625,-144.60223,0.03
63.75353,-147.97305,0.00
64.9961,-147.02405,0.29
65.3137,-145.73139,0.37
64.43256,-145.84628,0.72
63.17013,-146.26653,0.08
63.96592,-147.88433,0.57
62.87714,-147.18577,0.49
64.67175,-144.76943,0.41
63.1452,-146.39217,0.38
64.0845,-146.26888,0.60
63.10551,-147.11539,0.00
65.16298,-145.72858,0.68
64.15879,-146.06957,0.30
64.54043,-146.28396,0.57
64.99244,-147.72048,0.52
64.8781,-145.34315,0.34
62.97207,-146.38287,0.35
63.93881,-146.76378,0.77
62.91024,-147.96488,0.82
64.89586,-144.79888,1.21
64.79564,-148.0993,1.19
65.29753,-146.06997,0.44
63.6954,-146.30361,1.39
64.21801,-146.15338,0.36
64.09272,-148.09555,1.03
62.73501,-147.67177,0.70
65.50042,-145.90889,0.68
64.217,-147.87629,0.66
63.22937,-147.98267,0.54
63.10287,-147.34128,0.53
65.25697,-148.52017,0.83
64.30446,-144.94077,0.69
62.8725,-146.58756,0.60
63.98038,-146.42541,0.78
63.81388,-144.52941,0.54
63.47883,-144.83643,1.27
65.14333,-147.73183,0.40
63.87,-148.68829,0.59
63.12713,-147.9748,0.65
63.75838,-146.85701,0.45
64.75426,-147.98797,1.52
65.51452,-146.05131,0.50
62.90547,-147.33945,0.41
62.77991,-144.55093,1.09
63.13009,-145.37072,1.18
64.71732,-144.55028,0.60
62.84811,-147.78514,0.47
63.58504,-146.95981,0.56
65.32876,-147.03906,0.53
64.95766,-148.44549,0.38
64.64453,-146.00676,0.61
64.80198,-144.57339,0.55
63.39316,-145.38282,0.63
64.015,-145.19386,0.48
63.1905,-145.1114,0.60
63.73262,-145.75397,0.68
62.77153,-145.25598,0.48
62.75935,-144.81466,0.48
65.10674,-148.0171,0.55
64.75035,-145.44647,0.40
62.71962,-144.58466,0.57
63.07296,-145.31716,0.53
65.15369,-145.09212,0.70
65.49465,-145.2946,0.51
63.64446,-146.30193,0.55
64.81743,-145.85109,0.62
64.97548,-145.98397,0.67
