lat,lon,prec_idf_in
64.24396,-145.67436,1.697
63.17889,-147.14933,2.38
65.11859,-148.64719,1.484
64.79426,-146.05591,1.835
63.73536,-146.7545,2.333
65.15148,-145.61588,1.991
65.12234,-144.73737,2.162
64.89943,-145.73072,1.871
63.21894,-145.30808,3.43
64.7962,-144.63611,1.895
64.01624,-147.81663,2.022
64.59377,-146.88449,1.646
63.23406,-148.50025,2.416
65.15754,-145.98514,1.938
62.84343,-147.23012,1.653
64.92513,-145.55307,1.568
65.30748,-148.67358,1.143
64.89308,-146.60654,1.653
62.92834,-146.75519,1.68
63.01266,-147.97268,2.152
63.89472,-145.60759,1.668
63.72143,-146.80455,2.345
62.77403,-144.61031,1.903
64.58068,-147.53434,1.449
65.26444,-146.62628,1.849
65.41945,-146.81033,2.01
65.19098,-148.12276,1.917
65.09585,-145.32022,1.924
64.97177,-146.77085,1.877
64.16981,-144.64033,1.735
62.69237,-145.98212,1.58
63.63751,-147.10408,3.058
63.59577,-147.58009,2.59
65.07737,-147.89882,1.515
64.31008,-147.72891,1.594
64.36658,-147.26522,1.649
64.48105,-147.14795,1.618
63.17995,-148.32872,2.268
63.02926,-147.55917,1.786
62.68817,-147.33319,1.76
64.02703,-147.3369,1.907
65.55066,-144.86827,1.331
64.86012,-144.70155,1.944
64.85769,-146.12389,2.036
62.94411,-147.9211,2.286
64.77578,-148.57794,1.52
65.18515,-148.48141,1.34
63.69371,-145.74651,2.2
64.02048,-147.72835,1.846
63.44404,-146.20816,3.668
64.08505,-148.01297,1.914
64.75864,-148.45448,1.499
63.2093,-144.54825,3.388
63.87657,-145.67519,1.667
65.42668,-144.76273,1.795
63.86539,-146.1702,1.715
64.19202,-147.74427,1.849
65.12274,-146.77812,2.004
65.16991,-144.94793,2.033
64.51809,-147.87207,1.448
62.79344,-145.62194,1.74
63.2182,-145.64806,2.341
64.90356,-146.1427,2.121
65.58355,-146.56938,2.174
64.61965,-146.44594,1.804
63.6872,-146.40798,2.438
64.88135,-147.60051,1.498
64.06255,-148.3831,1.903
64.78034,-148.48787,1.5
65.11652,-144.80064,2.101
64.47492,-145.64714,2.022
64.77453,-146.93539,1.726
65.36029,-145.38924,1.779
64.95229,-146.95871,1.76
63.04289,-145.27715,2.106
65.46613,-147.17455,2.032
64.01499,-145.84431,1.623
63.47448,-145.08144,3.311
65.41985,-148.03647,1.75
65.53012,-145.15268,1.636
63.08666,-145.04156,2.6
63.1492,-148.60909,2.709
64.14936,-146.59575,1.676
64.52411,-146.68754,1.729
65.37305,-147.4485,1.902
63.96626,-145.68345,1.605
64.30797,-147.77341,1.576
64.88304,-145.75484,1.879
63.13594,-146.42511,2.414
63.57403,-146.29624,4.087
65.10362,-146.58058,1.986
64.53564,-147.32389,1.526
65.37524,-144.92947,1.756
65.38838,-145.35764,1.868
63.76023,-144.61814,1.778
64.34771,-145.04714,1.813
63.36784,-147.3238,1.864
63.64768,-145.61418,2.457
63.83688,-146.94555,1.896
64.78755,-146.8108,1.769
63.71097,-146.20955,2.354
64.16221,-145.98076,1.602
