return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.81752,-148.67804,140.6697,140.9588,145.1957,151.5186
2,62.81915,-146.30576,175.5103,182.2247,288.6726,287.2416
2,62.81926,-147.41422,119.9108,131.2129,220.5163,216.9552
2,62.81977,-144.87541,131.4945,150.3349,199.946,180.112
2,62.81999,-148.04614,101.1206,121.1405,110.2367,129.2048
2,62.82043,-146.85999,146.4923,166.9861,260.4216,259.3258
2,62.82117,-145.82898,166.1481,181.5575,251.4002,238.5132
2,62.82139,-145.35219,155.2213,176.4236,232.4837,226.6019
2,62.82143,-148.75595,149.6098,143.8579,171.7713,171.782
2,62.82395,-147.49194,112.1869,123.8126,208.7154,186.0673
2,62.8243,-148.12396,100.8635,115.4944,101.6793,117.6253
2,62.82455,-146.38324,168.4137,180.1492,275.3272,267.0258
2,62.82548,-146.93759,144.2122,171.6516,238.343,250.0494
2,62.82604,-144.95259,129.6864,148.7331,193.0558,180.5621
2,62.82685,-145.90639,172.4683,185.2082,273.7008,263.1049
2,62.82736,-145.42947,150.5166,171.5614,220.1286,218.7277
2,62.82856,-148.20181,105.1024,115.1979,104.6467,116.9166
2,62.82861,-147.56967,105.8284,119.6679,200.5477,177.4414
2,62.82942,-144.55287,144.4337,163.2008,205.6219,184.5771
2,62.82988,-146.46077,134.7787,144.8343,207.8772,214.8772
2,62.83047,-147.01523,133.1875,154.8824,207.7258,225.7077
2,62.83227,-145.02982,121.5748,138.2499,186.9048,173.5276
2,62.83249,-145.98383,193.869,211.0949,295.9734,298.934
2,62.83278,-148.27968,112.7733,129.868,116.6783,136.6245
2,62.83322,-147.64743,99.5262,112.5494,184.204,159.332
2,62.8333,-145.50681,150.7752,175.5685,236.7306,223.6194
2,62.83518,-146.53833,150.8154,159.7739,257.942,241.736
2,62.83543,-147.0929,116.2271,143.09,182.4874,200.8674
2,62.83589,-144.63,118.6615,137.4245,165.0118,154.7627
2,62.83694,-148.35757,107.1766,120.7389,113.3787,129.1676
2,62.83778,-147.72522,102.3044,118.0791,193.0262,166.4151
2,62.83807,-146.06128,201.8365,220.7031,333.8222,323.6199
2,62.83844,-145.10706,129.5687,145.427,195.5818,184.5177
2,62.83918,-145.58418,150.7802,175.4865,226.3245,232.2579
2,62.84032,-147.17059,112.4617,135.2097,172.7171,184.0631
2,62.84042,-146.61592,145.469,156.7566,262.6212,243.9101
2,62.84106,-148.43549,123.3547,134.1288,131.5965,144.0472
2,62.84229,-147.80304,105.9257,127.0174,209.1558,174.8889
2,62.84231,-144.70715,124.6693,144.4318,166.77,157.4838
2,62.84361,-146.13879,170.2489,179.4426,276.3473,271.5013
2,62.84457,-145.18436,147.1004,169.9145,229.1854,229.5065
2,62.84501,-145.66158,155.7809,179.6291,225.0185,235.0246
2,62.84513,-148.51343,138.2083,142.7112,160.5588,164.0594
2,62.84518,-147.24832,118.7546,132.3448,207.7429,188.8508
2,62.84563,-146.69354,148.5744,158.1689,251.3768,260.1259
2,62.84674,-147.88087,108.2779,131.5249,221.7996,180.4638
2,62.84869,-144.78436,140.0795,156.0956,189.6015,173.8658
2,62.8491,-146.21632,178.0329,186.0632,279.9764,288.7619
2,62.84915,-148.5914,112.8321,113.8764,135.0628,137.2087
2,62.84999,-147.32608,119.7937,135.9466,222.2479,196.361
2,62.85065,-145.26167,161.3644,181.0471,247.5452,239.5746
2,62.85078,-146.77119,142.5578,160.4906,222.9131,247.7806
2,62.8508,-145.73901,137.5806,154.9793,206.4477,198.3776
2,62.85117,-147.95874,117.0328,144.1505,218.6577,185.9054
2,62.85313,-148.6694,146.7405,141.6322,177.3235,170.455
2,62.85455,-146.29388,162.7448,174.6163,262.1723,272.5035
2,62.85474,-147.40387,132.5136,147.3073,247.8451,222.296
2,62.85501,-144.8616,142.2481,158.5232,210.3706,191.2262
2,62.85552,-148.03665,104.8943,127.2482,139.9185,146.4677
2,62.85587,-146.84888,165.4901,196.3374,232.5151,271.0423
2,62.85653,-145.81648,162.0704,173.5456,258.4657,238.3055
2,62.85668,-145.33902,174.9506,194.4569,285.0354,259.2444
2,62.85704,-148.74741,168.4558,156.3757,257.1559,198.4775
2,62.85946,-147.48167,101.1001,116.0617,178.4412,162.4975
2,62.85985,-148.11456,109.7118,125.6767,115.6995,129.4116
2,62.85994,-146.37149,146.0224,165.6253,263.603,262.4426
2,62.86092,-146.92657,129.7678,163.2927,191.949,222.4284
2,62.86129,-144.93889,139.0254,155.7552,202.7165,194.5099
2,62.86222,-145.89398,168.5378,173.9066,264.0257,263.9824
2,62.86267,-145.41643,160.3107,181.5694,254.0767,243.3041
2,62.86412,-147.55951,106.8366,119.109,188.7563,170.0664
2,62.86412,-148.19252,93.0103,105.9074,101.579,114.0289
2,62.86463,-144.53864,148.9129,169.8952,207.4869,190.9901
2,62.86529,-146.44911,130.6099,147.1992,236.6909,228.7937
2,62.86593,-147.00433,113.5756,150.7541,182.6754,200.0468
2,62.86753,-145.0162,138.706,157.0887,206.7466,194.1096
2,62.86787,-145.97153,177.8199,183.764,271.8769,278.6973
2,62.86834,-148.27049,111.9431,120.2916,128.2656,136.841
2,62.8686,-145.49387,144.5284,158.8744,219.3752,207.7673
2,62.86872,-147.63739,114.9783,124.813,207.1802,189.7336
2,62.87059,-146.52676,152.974,165.2082,277.518,263.6328
2,62.87089,-147.08209,93.2538,120.1226,152.7092,165.6801
2,62.87111,-144.61586,131.1597,148.9922,176.8324,166.5088
2,62.87251,-148.34848,136.3999,145.5764,161.2937,167.2567
2,62.87329,-147.71527,93.5648,105.2821,178.7692,160.5759
2,62.87347,-146.04909,170.0958,179.8493,283.1789,284.4753
2,62.8737,-145.09357,149.2474,173.0358,221.7743,210.1819
2,62.87449,-145.57132,145.5063,162.4937,218.5932,218.975
2,62.87579,-147.1599,107.966,131.9056,178.5573,182.9393
2,62.87585,-146.60446,152.8514,172.0894,277.0561,271.3647
2,62.87663,-148.42651,120.3198,126.1384,138.0426,144.4425
2,62.87754,-144.69313,161.115,181.8213,219.3059,211.3183
2,62.87781,-147.79318,118.6547,133.7494,253.9342,216.7846
2,62.87901,-146.12668,184.5663,198.5674,293.1766,312.4032
2,62.87985,-145.17096,154.3019,172.0612,226.4494,219.0301
2,62.88034,-145.64883,159.2794,187.5378,246.8492,243.0121
2,62.88066,-147.23773,105.6059,126.9009,187.1341,178.0125
2,62.88071,-148.50455,134.2152,132.0381,153.3492,159.7579
2,62.88228,-147.87115,120.878,144.6046,260.6135,222.6251
2,62.88392,-144.77045,133.669,152.8464,183.7676,176.3351
2,62.88452,-146.20432,171.7782,192.7536,281.7607,288.949
2,62.88474,-148.58264,134.0355,128.4475,168.5285,163.7693
2,62.88547,-147.31558,122.193,144.0506,220.9956,200.9277
2,62.88594,-145.24838,147.3698,160.0248,222.6043,222.8432
2,62.88614,-145.72636,146.0002,163.6002,237.3781,218.9956
2,62.8867,-147.94913,118.0801,142.9924,224.4881,197.7227
2,62.88871,-148.66074,156.1356,147.4946,245.9593,198.3455
2,62.88996,-146.28198,153.1335,172.785,250.5225,255.5098
2,62.89023,-147.39348,117.6764,133.3726,214.4599,198.6916
2,62.89025,-144.84778,150.1446,170.6135,214.792,215.1119
2,62.89108,-148.02713,104.5289,118.5866,137.7955,144.5101
2,62.89131,-146.83774,118.1056,147.4563,177.0365,199.0402
2,62.89188,-145.80392,150.1345,157.0536,228.6836,217.1573
2,62.89198,-145.32584,182.793,190.7335,269.3736,252.4026
2,62.89264,-148.73885,206.0159,190.0664,309.329,282.4
2,62.89495,-147.47139,101.5758,114.2541,188.4982,176.1317
2,62.89537,-146.3597,121.4604,136.4379,208.604,206.1327
2,62.8954,-148.10515,107.8012,117.0962,125.8871,126.0446
2,62.89638,-146.91556,103.6516,132.2615,158.6479,175.3001
2,62.89652,-148.81699,214.4128,194.9361,316.0938,276.7478
2,62.89655,-144.92517,154.4398,175.3196,235.7908,222.4715
2,62.89758,-145.88153,180.8121,184.1392,255.948,248.3373
2,62.89798,-145.40334,159.8782,168.3921,260.3472,232.6118
2,62.89962,-147.54933,120.4215,133.1417,234.1565,215.9412
2,62.89967,-148.1832,113.877,122.8034,144.8296,142.9923
2,62.89985,-144.52435,146.9284,163.2112,196.0368,181.3555
2,62.90073,-146.43742,152.4383,171.8607,258.8422,252.0434
2,62.90139,-146.99339,105.412,132.2684,166.5774,176.8118
2,62.90279,-145.00258,143.3466,162.7969,231.615,201.5452
2,62.90323,-145.95917,166.7554,171.1942,241.7713,248.7007
2,62.9039,-148.26128,121.5313,128.3231,159.7144,145.6685
2,62.90392,-145.48087,157.7937,164.5335,230.1949,219.6233
2,62.90424,-147.6273,110.2717,127.6826,247.2233,214.2821
2,62.90604,-146.5152,151.6772,173.0436,260.4534,259.019
2,62.90633,-144.60168,165.8129,183.5342,221.0988,211.0035
2,62.90635,-147.07126,92.4442,112.4794,151.6429,151.136
2,62.90807,-148.33939,131.4885,134.6391,185.2499,162.6882
2,62.90881,-147.70529,126.3616,147.4951,280.5434,252.3777
2,62.90884,-146.03685,188.5204,203.5576,283.4659,282.5178
2,62.90898,-145.08005,162.4881,183.972,257.0031,227.4493
2,62.90982,-145.55844,149.9157,159.1292,213.8826,203.5601
2,62.91127,-147.14917,102.3412,122.2846,169.1564,175.3553
2,62.91129,-146.59299,152.444,185.6615,240.2792,265.0596
2,62.9122,-148.41751,152.868,152.3099,203.3035,184.2442
2,62.91277,-144.67905,150.7111,167.1294,208.3119,201.0086
2,62.91333,-147.78333,120.6523,137.4467,263.4678,227.8517
2,62.91439,-146.11456,173.9212,198.1149,273.6304,277.528
2,62.91513,-145.15753,159.9423,180.3083,252.5027,227.3771
2,62.91567,-145.63605,158.1688,171.0217,266.2226,231.1352
2,62.91614,-147.2271,106.4405,130.9948,190.0522,180.8816
2,62.91629,-148.49567,143.8107,140.8132,181.4019,166.6482
2,62.9165,-146.67081,133.8513,163.0674,203.1218,219.7541
2,62.91781,-147.86139,124.7214,141.6978,253.2454,210.3037
2,62.91916,-144.75647,139.5228,157.5834,190.202,190.7469
2,62.9199,-146.19229,135.118,157.429,228.8554,223.3689
2,62.92032,-148.57384,185.0258,179.4919,270.686,229.6792
2,62.92096,-147.30507,99.8239,120.3871,176.001,167.4103
2,62.92123,-145.23505,151.4909,164.846,234.2226,213.1882
2,62.92148,-145.71368,165.991,176.7179,292.9339,266.7386
2,62.92167,-146.74866,119.8784,138.8152,170.4666,192.8975
2,62.92223,-147.93945,132.2689,153.3012,237.1685,207.3329
2,62.92431,-148.65204,187.9599,176.559,294.1537,265.6019
2,62.92537,-146.27007,134.8347,155.5869,239.7151,221.2002
2,62.92551,-144.83391,149.6319,168.1613,213.9235,203.0221
2,62.92573,-147.38306,98.4073,112.1377,184.3654,164.2571
2,62.92662,-148.01756,109.7785,126.806,135.6114,149.1833
2,62.92679,-146.82655,128.6041,144.3616,194.7466,209.6126
2,62.92723,-145.79135,151.2969,156.0148,242.3363,220.6212
2,62.92728,-145.31262,138.6986,143.5185,205.1907,191.7262
2,62.92824,-148.73027,198.4334,186.8695,317.6,270.4943
2,62.93045,-147.46107,106.0726,115.0899,210.5903,188.9637
2,62.93078,-146.34787,129.206,151.0488,213.0007,209.6412
2,62.93095,-148.0957,107.5908,115.5975,123.5502,124.6278
2,62.93181,-144.91139,170.3375,189.4606,273.1986,240.6597
2,62.93186,-146.90448,121.4267,135.7139,175.9319,193.4883
2,62.93213,-148.8085,247.6814,229.8581,382.2038,325.6728
2,62.93294,-145.86906,143.7893,158.0913,209.8779,213.2233
2,62.93328,-145.39021,171.3347,172.8719,271.4907,241.9624
2,62.93513,-147.53912,118.299,131.8649,270.4838,245.5574
2,62.93522,-148.17386,130.7318,132.5213,167.3797,150.0157
2,62.93614,-146.42569,123.5255,145.2579,188.4444,198.2423
2,62.93688,-146.98242,110.5006,127.1434,165.2692,170.1877
2,62.93806,-144.98891,152.5679,169.473,253.569,221.1302
2,62.93861,-145.94681,137.1828,166.353,217.8528,218.4077
2,62.93924,-145.46786,175.3008,182.3692,275.598,250.4395
2,62.93946,-148.25204,143.1108,136.9236,206.8186,185.0836
2,62.93976,-147.61719,107.3556,125.7333,234.5555,216.1931
2,62.94145,-146.50357,150.4728,181.3359,220.2204,249.056
2,62.94158,-144.58748,162.2889,179.5906,225.8826,213.5403
2,62.94185,-147.06039,111.1724,133.0077,182.449,193.1966
2,62.94365,-148.33025,156.7344,146.3631,223.5014,190.7238
2,62.94421,-146.02458,129.3986,161.7177,225.1708,220.7053
2,62.94427,-145.06647,157.5263,173.6292,267.9749,238.5325
2,62.94434,-147.69531,127.5041,146.8363,274.1358,258.2759
2,62.94515,-145.54553,164.9365,170.1435,252.1638,224.7974
2,62.94673,-146.58147,125.5449,147.6001,182.7398,205.1627
2,62.94677,-147.13841,96.3755,113.9766,159.3693,160.399
2,62.94778,-148.40848,156.6527,148.3405,227.8832,192.8512
2,62.94803,-144.66495,175.86,197.8572,249.3614,234.5009
2,62.94886,-147.77344,130.2963,152.6791,275.9433,250.1667
2,62.94977,-146.10239,134.2107,165.0212,228.0484,226.6995
2,62.95042,-145.14406,156.4526,173.3099,278.9991,242.0808
2,62.95101,-145.62323,173.072,173.1727,292.3642,253.9067
2,62.95165,-147.21645,111.7065,138.0928,194.1934,193.9032
2,62.95187,-148.48674,160.7532,149.5292,246.4227,198.7681
2,62.95195,-146.65939,130.5447,144.6293,198.6749,210.1646
2,62.95335,-147.85159,140.0048,163.8138,276.47,240.5692
2,62.95443,-144.74246,148.7205,169.4571,214.773,196.7885
2,62.9553,-146.18024,127.295,151.2539,235.5096,213.6876
